"LANG","complexityoflanguages","costoflanguages","RSAcostoflanguages","type"
"fl3107",16,3.56448878052403,2.55412583663417,"Haspel-ok"
"fl3108",13,2.51711580480699,2.14975337202783,"Haspel-ok"
"fl3109",8,3.79738490275794,2.83195696614131,"Haspel-ok"
"fl311",4,5.87755102040816,5.05393441918432,"Haspel-ok"
"fl3110",12,2.78521001901938,2.06259567762773,"Haspel-ok"
"fl3111",7,2.90909090909091,2.57724410601845,"Haspel-ok"
"fl3112",1,7.05882352941176,5.17602283539486,"Haspel-ok"
"fl3113",17,3.28410969838645,3.00379128168108,"Haspel-ok"
"fl3114",9,2.5807415151402,2.09418616021417,"Haspel-ok"
"fl3115",2,4.19213973799127,3.68451044145745,"Haspel-ok"
"fl3116",17,1.99778024417314,1.5004582585831,"Haspel-ok"
"fl3117",4,6.76056338028169,5.49899152884227,"Haspel-ok"
"fl3118",6,1.79775280898877,1.66468715853485,"Haspel-ok"
"fl3119",14,2.52067743205987,2.03465344732791,"Haspel-ok"
"fl312",6,3.05732484076433,3.05732484076433,"Haspel-ok"
"fl3120",13,3.32079068641205,2.25820060988424,"Haspel-ok"
"fl3121",10,3.11519740400216,2.66091462191359,"Haspel-ok"
"fl3122",11,3.50578210590384,2.97853278805247,"Haspel-ok"
"fl3123",12,2.65091662192222,2.1990982579805,"Haspel-ok"
"fl3124",8,2.95991778006167,2.29748429099653,"Haspel-ok"
"fl3125",16,1.74369323915237,1.4893913567132,"Haspel-ok"
"fl3126",8,3.58655043586551,3.2525907446679,"Haspel-ok"
"fl3127",8,1.88050930460333,1.58871080790617,"Haspel-ok"
"fl3128",10,2.96067848882036,1.99908456831447,"Haspel-ok"
"fl3129",12,2.04836415362731,1.55423363951688,"Haspel-ok"
"fl313",11,2.56455921638469,2.15226722166779,"Haspel-ok"
"fl3130",6,2.86804979253112,2.26857972878976,"Haspel-ok"
"fl3131",4,3.3922261484099,3.35200493522517,"Haspel-ok"
"fl3132",2,5.20325203252033,4.00225963168004,"Haspel-ok"
"fl3133",15,2.21858449687049,1.67766735064488,"Haspel-ok"
"fl3134",9,3.25331827167467,2.57872814471153,"Haspel-ok"
"fl3135",19,2.5342817335191,1.90021178886736,"Haspel-ok"
"fl3136",23,2.72908177769355,2.27545935792831,"Haspel-ok"
"fl3137",22,2.28258931225109,1.90246084856566,"Haspel-ok"
"fl3138",19,2.59810554803789,2.11403578144677,"Haspel-ok"
"fl3139",15,2.71826333176027,2.31551098923014,"Haspel-ok"
"fl314",16,2.44482173174873,2.02069736578453,"Haspel-ok"
"fl3140",4,4.52830188679245,3.81161892635834,"Haspel-ok"
"fl3141",2,5.20325203252033,4.00225963168004,"Haspel-ok"
"fl3142",8,3.28018223234624,2.5069631634633,"Haspel-ok"
"fl3143",7,2.65805260729119,2.0246833151711,"Haspel-ok"
"fl3144",8,3.66645448758753,3.46535375026944,"Haspel-ok"
"fl3145",14,2.91891891891892,2.16447550919009,"Haspel-ok"
"fl3146",18,2.78233987054391,2.18502011637162,"Haspel-ok"
"fl3147",4,5.87755102040816,5.05393441918432,"Haspel-ok"
"fl3148",9,2.15892053973014,1.61515889169914,"Haspel-ok"
"fl3149",3,5.37313432835821,4.10282579575174,"Haspel-ok"
"fl315",7,2.39004149377593,1.81314495938733,"Haspel-ok"
"fl3150",15,2.98435287209423,2.39784002700862,"Haspel-ok"
"fl3151",11,2.9558166983117,2.08548741154004,"Haspel-ok"
"fl3152",22,2.55470136014193,2.423931240573,"Haspel-ok"
"fl3153",18,3.1509231220084,2.7612807198725,"Haspel-ok"
"fl3154",5,9.11392405063291,8.50796499887817,"Haspel-ok"
"fl3155",18,1.76714219972388,1.46947502336731,"Haspel-ok"
"fl3156",4,2.62295081967213,1.8390487363198,"Haspel-ok"
"fl3157",11,2.91031578947369,2.25671271827603,"Haspel-ok"
"fl3158",15,2.52253567388052,1.80439969306441,"Haspel-ok"
"fl3159",9,2.49242752055387,2.23693480482401,"Haspel-ok"
"fl316",5,2.31884057971015,2.26586102719033,"Haspel-ok"
"fl3160",15,3.2579185520362,2.88829959481794,"Haspel-ok"
"fl3161",6,2.10065645514223,1.88360376690289,"Haspel-ok"
"fl3162",3,6.79245283018868,5.19024788330103,"Haspel-ok"
"fl3163",10,3.46768610216429,2.52114119293425,"Haspel-ok"
"fl3164",17,2.47699320547003,2.12707673812022,"Haspel-ok"
"fl3165",2,10.2127659574468,10.2127659574468,"Haspel-ok"
"fl3166",21,2.5385632437197,2.1649119523245,"Haspel-ok"
"fl3167",6,3.06872669152904,2.69262016796712,"Haspel-ok"
"fl3168",12,2.52742430890742,1.90255752535643,"Haspel-ok"
"fl3169",14,2.99337404183448,2.51185859987238,"Haspel-ok"
"fl317",10,2.20858895705522,1.82448080831504,"Haspel-ok"
"fl3170",14,2.87329564349851,2.13221481377507,"Haspel-ok"
"fl3171",2,5.92592592592593,3.71092972327294,"Haspel-ok"
"fl3172",6,4.54258675078865,3.74120680364193,"Haspel-ok"
"fl3173",9,2.12311094729082,1.70258559898217,"Haspel-ok"
"fl3174",12,3.22841000807103,2.01167674457821,"Haspel-ok"
"fl3175",7,3.7197287697772,2.91127366369133,"Haspel-ok"
"fl3176",11,2.38674033149171,2.07944575951361,"Haspel-ok"
"fl3177",18,2.65024577655422,1.86467228998502,"Haspel-ok"
"fl3178",12,2.47316444826106,2.36855031592811,"Haspel-ok"
"fl3179",9,3.63235062273372,2.38322673115182,"Haspel-ok"
"fl318",9,3.36284908047096,2.46679342511037,"Haspel-ok"
"fl3180",9,2.83767140159291,2.54944627269413,"Haspel-ok"
"fl3181",2,4.70588235294118,3.64584109017798,"Haspel-ok"
"fl3182",3,4.35374149659864,3.78616207215786,"Haspel-ok"
"fl3183",13,3.57320099255583,3.06389488543764,"Haspel-ok"
"fl3184",12,2.1349147516679,1.62143256872174,"Haspel-ok"
"fl3185",6,2.99765807962529,2.64097367366821,"Haspel-ok"
"fl3186",4,4.472049689441,3.67597393331114,"Haspel-ok"
"fl3187",11,2.46998284734134,2.13150156018236,"Haspel-ok"
"fl3188",6,2.90909090909091,2.75119419008018,"Haspel-ok"
"fl3189",20,2.86410422157029,2.43557491981792,"Haspel-ok"
"fl319",8,2.98136645962733,2.37083457939286,"Haspel-ok"
"fl3190",10,2.64119220481467,2.01298801758149,"Haspel-ok"
"fl3191",20,2.25944376887773,1.85316569994707,"Haspel-ok"
"fl3192",12,2.73158393929814,2.49894206317112,"Haspel-ok"
"fl3193",5,2.35294117647059,2.35294117647059,"Haspel-ok"
"fl3194",16,3.09777347531462,2.5294008688073,"Haspel-ok"
"fl3195",9,3.47092497740283,1.96055334060061,"Haspel-ok"
"fl3196",8,3.017549986903,2.14511868682887,"Haspel-ok"
"fl3197",12,2.79584506358606,2.02636115276493,"Haspel-ok"
"fl3198",8,3,2.65494128685336,"Haspel-ok"
"fl3199",2,5.20325203252033,4.00225963168004,"Haspel-ok"
"fl32",13,3.51433801098231,2.25460511653126,"Haspel-ok"
"fl320",6,2.80701754385965,2.19195147683432,"Haspel-ok"
"fl3200",21,2.15182307232517,1.95198604501982,"Haspel-ok"
"fl3201",14,2.29345012940474,1.56667980013312,"Haspel-ok"
"fl3202",14,2.39282153539382,2.20999048131441,"Haspel-ok"
"fl3203",20,2.0334196281478,1.66929859550514,"Haspel-ok"
"fl3204",19,2.14046822742475,1.79579864494236,"Haspel-ok"
"fl3205",2,4.70588235294118,3.64584109017798,"Haspel-ok"
"fl3206",20,2.5752882189506,2.11635207558268,"Haspel-ok"
"fl3207",2,4.19213973799127,3.68451044145745,"Haspel-ok"
"fl3208",7,2.66419981498612,2.26782659141515,"Haspel-ok"
"fl3209",14,1.99653379549393,1.64817486499024,"Haspel-ok"
"fl321",8,2.63736263736264,2.0531027064974,"Haspel-ok"
"fl3210",3,4.36363636363636,3.65456821026283,"Haspel-ok"
"fl3211",1,4.77611940298508,4.0268792520556,"Haspel-ok"
"fl3212",6,2.71954674220963,1.85224193483642,"Haspel-ok"
"fl3213",8,2.94428352359857,2.29780534962176,"Haspel-ok"
"fl3214",17,3.08571428571429,2.45713933206877,"Haspel-ok"
"fl3215",16,3.18314114136242,2.25175537581903,"Haspel-ok"
"fl3216",9,3.12703583061889,2.85566545333977,"Haspel-ok"
"fl3217",3,4.2809364548495,2.93703136764951,"Haspel-ok"
"fl3218",7,3.51970669110908,2.18399465196463,"Haspel-ok"
"fl3219",7,2.99065420560748,2.54822938631196,"Haspel-ok"
"fl322",8,2.77256317689531,2.3108366836067,"Haspel-ok"
"fl3220",12,3.17588678551737,2.33975722053111,"Haspel-ok"
"fl3221",25,2.81869341815513,2.32384436855345,"Haspel-ok"
"fl3222",13,2.32758620689655,1.7721646132825,"Haspel-ok"
"fl3223",14,2.84947264967977,2.26309864125432,"Haspel-ok"
"fl3224",6,3.335263462652,2.78792102206736,"Haspel-ok"
"fl3225",13,3.03613314708906,2.52723448400727,"Haspel-ok"
"fl3226",2,9.6,8.7527352297593,"Haspel-ok"
"fl3227",18,2.6753988713161,2.06686802076013,"Haspel-ok"
"fl3228",4,3.22147651006712,2.84871591971801,"Haspel-ok"
"fl3229",9,2.20099350401223,1.59030353761326,"Haspel-ok"
"fl323",14,2.85805017465862,2.20194226458426,"Haspel-ok"
"fl3230",6,3.05084745762712,2.46519285142857,"Haspel-ok"
"fl3231",5,2.47955230305639,2.05146940377903,"Haspel-ok"
"fl3232",8,5.91072344792201,5.07860908914942,"Haspel-ok"
"fl3233",7,1.77121771217712,1.70481452249408,"Haspel-ok"
"fl3234",11,2.17030896759608,1.82752789783101,"Haspel-ok"
"fl3235",2,3.80952380952381,3.80952380952381,"Haspel-ok"
"fl3236",19,2.7866473149492,2.0418128626994,"Haspel-ok"
"fl3237",3,4.92686682063126,3.82055030858477,"Haspel-ok"
"fl3238",20,1.93961162869009,1.60760537857824,"Haspel-ok"
"fl3239",2,4.19213973799127,3.68451044145745,"Haspel-ok"
"fl324",17,2.36679906862074,1.97448338421053,"Haspel-ok"
"fl3240",10,1.61073825503356,1.51101783840504,"Haspel-ok"
"fl3241",8,3.07528029898559,2.52493435947958,"Haspel-ok"
"fl3242",3,3.53591160220995,2.72665483912569,"Haspel-ok"
"fl3243",8,3.66645448758753,3.46535375026944,"Haspel-ok"
"fl3244",20,2.61456104727695,2.04436479399748,"Haspel-ok"
"fl3245",3,5.54913294797688,4.59165053912082,"Haspel-ok"
"fl3246",12,2.41661422278162,1.92727147309628,"Haspel-ok"
"fl3247",1,4.77611940298508,4.0268792520556,"Haspel-ok"
"fl3248",10,3.96257567418822,3.25491980737855,"Haspel-ok"
"fl3249",8,7.75235531628533,6.65288490700591,"Haspel-ok"
"fl325",1,12.3076923076923,12.3076923076923,"Haspel-ok"
"fl3250",13,2.45961141555761,2.1868270506856,"Haspel-ok"
"fl3251",8,1.9993057965984,1.78671479488643,"Haspel-ok"
"fl3252",6,3.70219603642207,2.89000176432383,"Haspel-ok"
"fl3253",22,1.91978669036774,1.5151772727554,"Haspel-ok"
"fl3254",9,2.40568007796186,1.96277224737613,"Haspel-ok"
"fl3255",5,3.73783257624919,2.77197012794545,"Haspel-ok"
"fl3256",6,2.77456647398844,2.21475109555056,"Haspel-ok"
"fl3257",7,3.53591160220994,3.08638916615889,"Haspel-ok"
"fl3258",9,3.26530612244898,2.98548113814762,"Haspel-ok"
"fl3259",10,3.05343511450382,2.15866550972565,"Haspel-ok"
"fl326",2,4.36363636363637,3.70665044227079,"Haspel-ok"
"fl3260",5,3.57875116495806,2.59578794424728,"Haspel-ok"
"fl3261",19,2.450194966324,2.05429377727714,"Haspel-ok"
"fl3262",11,3.41637010676157,2.70564900548561,"Haspel-ok"
"fl3263",12,3.07108276994604,2.62401118866024,"Haspel-ok"
"fl3264",15,3.09802339653086,2.37859070207295,"Haspel-ok"
"fl3265",7,4.28890543559196,3.52742925756423,"Haspel-ok"
"fl3266",18,2.34655078761543,1.93331661522404,"Haspel-ok"
"fl3267",12,2.22222222222222,2.10358054536776,"Haspel-ok"
"fl3268",3,4,3.13830705447609,"Haspel-ok"
"fl3269",10,2.50816459830176,1.94275845002377,"Haspel-ok"
"fl327",16,2.75657438204398,2.21743340499688,"Haspel-ok"
"fl3270",8,2.92682926829268,2.13341721526951,"Haspel-ok"
"fl3271",1,5.21739130434783,4.13457337244867,"Haspel-ok"
"fl3272",4,3.3922261484099,3.35200493522517,"Haspel-ok"
"fl3273",10,3.17515733382333,2.75822637934507,"Haspel-ok"
"fl3274",18,2.1357063403782,1.66917454235734,"Haspel-ok"
"fl3275",8,1.91425722831506,1.80938102377383,"Haspel-ok"
"fl3276",10,2.75466284074606,2.26780053309222,"Haspel-ok"
"fl3277",13,2.95647413085136,2.36230454667756,"Haspel-ok"
"fl3278",5,3.67393800229621,3.12798250457709,"Haspel-ok"
"fl3279",20,2.58199477026522,2.07589508900087,"Haspel-ok"
"fl328",20,2.45733788395905,2.0524224462072,"Haspel-ok"
"fl3280",8,3.66645448758753,3.46535375026944,"Haspel-ok"
"fl3281",16,3.14865935988193,2.7231130952098,"Haspel-ok"
"fl3282",18,2.98275594220911,2.19275536155789,"Haspel-ok"
"fl3283",12,2.19136389575804,2.04763813987751,"Haspel-ok"
"fl3284",15,2.77009642436338,2.3139644605432,"Haspel-ok"
"fl3285",9,2.17687074829932,2.04363939605628,"Haspel-ok"
"fl3286",8,1.69511477339612,1.54895402653502,"Haspel-ok"
"fl3287",21,2.58425756433725,1.83619865502154,"Haspel-ok"
"fl3288",16,2.29299363057325,1.93420636883864,"Haspel-ok"
"fl3289",2,5.20325203252033,4.00225963168004,"Haspel-ok"
"fl329",15,3.3531260915124,2.77549244372828,"Haspel-ok"
"fl3290",13,1.76904176904177,1.45963116764855,"Haspel-ok"
"fl3291",20,2.5668449197861,1.87399774801839,"Haspel-ok"
"fl3292",18,2.69747112082423,2.17766038399782,"Haspel-ok"
"fl3293",6,2.8125,2.25340964743479,"Haspel-ok"
"fl3294",12,1.98860693940963,1.49108347279877,"Haspel-ok"
"fl3295",11,1.5973377703827,1.49787410556881,"Haspel-ok"
"fl3296",7,3.38226658837346,3.22318787697712,"Haspel-ok"
"fl3297",11,2.46645732229518,2.1094812515098,"Haspel-ok"
"fl3298",5,2.01680672268908,1.67628411696818,"Haspel-ok"
"fl3299",10,3.23547034152187,2.51936832050828,"Haspel-ok"
"fl33",5,2.90909090909091,1.92379315497099,"Haspel-ok"
"fl330",3,6.07594936708861,5.03786369071343,"Haspel-ok"
"fl3300",8,4.14388489208633,3.6218894860534,"Haspel-ok"
"fl3301",15,2.54844704008495,2.20001351763513,"Haspel-ok"
"fl3302",9,3.94160583941606,3.09455786639701,"Haspel-ok"
"fl3303",10,3.92076781703084,2.54004878514774,"Haspel-ok"
"fl3304",15,3.21669105246111,2.68204464546458,"Haspel-ok"
"fl3305",19,2.46568305699038,2.09996845646429,"Haspel-ok"
"fl3306",24,2.8379044178026,2.3138314182718,"Haspel-ok"
"fl3307",14,2.33009708737864,1.7791464703653,"Haspel-ok"
"fl3308",11,3.3753296220334,2.31817197882687,"Haspel-ok"
"fl3309",8,2.65682656826568,2.28256102581934,"Haspel-ok"
"fl331",4,4.52830188679245,3.81161892635834,"Haspel-ok"
"fl3310",20,2.41105064880703,2.12007800902194,"Haspel-ok"
"fl3311",14,2.06229860365199,1.72491829263979,"Haspel-ok"
"fl3312",15,3.28692079433919,2.83854496366842,"Haspel-ok"
"fl3313",17,2.39950010414497,1.99210307742713,"Haspel-ok"
"fl3314",8,3.40828402366864,2.39535379888862,"Haspel-ok"
"fl3315",10,2.90909090909091,2.25311313242958,"Haspel-ok"
"fl3316",8,2.90439693424768,2.19850883993797,"Haspel-ok"
"fl3317",10,3.68412075729149,2.91359837156959,"Haspel-ok"
"fl3318",4,4.29082240762813,3.78459625719111,"Haspel-ok"
"fl3319",9,2.60751471253961,1.93034703906877,"Haspel-ok"
"fl332",3,6.79245283018868,5.19024788330103,"Haspel-ok"
"fl3320",12,3.90037784910413,3.34053866555815,"Haspel-ok"
"fl3321",8,1.80772047285281,1.59005709557561,"Haspel-ok"
"fl3322",17,2.22207934160612,1.82811193259581,"Haspel-ok"
"fl3323",6,3.55995055624228,2.63099424704177,"Haspel-ok"
"fl3324",19,2.49620801733478,2.20258221857717,"Haspel-ok"
"fl3325",3,4.05633802816902,3.72793104202674,"Haspel-ok"
"fl3326",13,2.71762208067941,1.95403478118878,"Haspel-ok"
"fl3327",6,3.8774823291821,2.94752841074935,"Haspel-ok"
"fl3328",1,5.21739130434783,4.13457337244867,"Haspel-ok"
"fl3329",15,3.02845485709479,2.55976383145091,"Haspel-ok"
"fl333",11,2.90371366156949,2.32504357735947,"Haspel-ok"
"fl3330",11,2.02864522188307,1.67802240476999,"Haspel-ok"
"fl3331",20,3.20998662505573,2.9204993034508,"Haspel-ok"
"fl3332",6,2.95031586136247,1.97969309643906,"Haspel-ok"
"fl3333",13,2.22256521068066,1.69280814497828,"Haspel-ok"
"fl3334",10,2.22479721900348,1.5717937490031,"Haspel-ok"
"fl3335",4,3.86007237635706,3.07327738603455,"Haspel-ok"
"fl3336",12,2.77612659651378,2.25674335801857,"Haspel-ok"
"fl3337",13,2.32039747549349,1.79225898691192,"Haspel-ok"
"fl3338",14,2.51089799476896,1.99236675836128,"Haspel-ok"
"fl3339",12,3.75693010109795,2.89779477115066,"Haspel-ok"
"fl334",5,3.38923212709621,2.75376062367163,"Haspel-ok"
"fl3340",15,2.17687074829932,1.9735640395728,"Haspel-ok"
"fl3341",9,3.27427759355756,2.91312630939744,"Haspel-ok"
"fl3342",14,1.94660358229132,1.6841033366277,"Haspel-ok"
"fl3343",5,2.5945945945946,2.15431690558186,"Haspel-ok"
"fl3344",11,2.97315898141776,2.51672396382745,"Haspel-ok"
"fl3345",20,2.12373718752304,1.66534951961174,"Haspel-ok"
"fl3346",6,2.90909090909091,2.75119419008018,"Haspel-ok"
"fl3347",1,7.05882352941176,5.17602283539486,"Haspel-ok"
"fl3348",18,2.26771653543307,1.77127830312834,"Haspel-ok"
"fl3349",15,3.25626095313472,2.52783355463314,"Haspel-ok"
"fl335",12,3,2.19795421173659,"Haspel-ok"
"fl3350",13,3.04439746300212,2.52066205501134,"Haspel-ok"
"fl3351",3,3.05732484076433,3.05732484076433,"Haspel-ok"
"fl3352",14,3.17180616740088,2.69610353071452,"Haspel-ok"
"fl3353",3,3.05732484076433,3.05732484076433,"Haspel-ok"
"fl3354",2,4.70588235294118,3.64584109017798,"Haspel-ok"
"fl3355",1,4.77611940298508,4.0268792520556,"Haspel-ok"
"fl3356",1,5.4421768707483,4.28164000080908,"Haspel-ok"
"fl3357",23,3.72832770816959,2.6439061786049,"Haspel-ok"
"fl3358",14,2.73115220483642,2.00265653687226,"Haspel-ok"
"fl3359",1,6.66666666666667,6.66666666666667,"Haspel-ok"
"fl336",21,2.58886100603019,2.14112026159947,"Haspel-ok"
"fl3360",7,2.65743944636678,2.14228167761284,"Haspel-ok"
"fl3361",6,3.24233042499296,2.80873547336249,"Haspel-ok"
"fl3362",2,4.36363636363637,3.70665044227079,"Haspel-ok"
"fl3363",9,3.38823529411765,2.33695575154537,"Haspel-ok"
"fl3364",13,2.62334902079854,2.01708973112252,"Haspel-ok"
"fl3365",14,2.814332247557,1.77786634103988,"Haspel-ok"
"fl3366",2,4.70588235294118,3.64584109017798,"Haspel-ok"
"fl3367",10,1.99791883454735,1.77007696908552,"Haspel-ok"
"fl3368",17,2.82535296474032,2.53269967008186,"Haspel-ok"
"fl3369",12,3.0236220472441,2.18772647647839,"Haspel-ok"
"fl337",9,3.39869795252051,2.49707348240054,"Haspel-ok"
"fl3370",16,2.56488549618321,1.81507599321611,"Haspel-ok"
"fl3371",6,3.68994234465087,3.52541516596981,"Haspel-ok"
"fl3372",1,5.4421768707483,4.28164000080908,"Haspel-ok"
"fl3373",5,3.39823008849558,3.10726854064387,"Haspel-ok"
"fl3374",4,4.472049689441,3.67597393331114,"Haspel-ok"
"fl3375",5,3.17617866004963,2.28352520376053,"Haspel-ok"
"fl3376",21,2.2859410655819,1.73753254481376,"Haspel-ok"
"fl3377",3,5.54913294797688,4.59165053912082,"Haspel-ok"
"fl3378",19,2.51024143641593,2.14985442842497,"Haspel-ok"
"fl3379",13,2.21504383940932,1.81517464896059,"Haspel-ok"
"fl338",10,2.25175918686474,1.865233141091,"Haspel-ok"
"fl3380",6,3.05732484076433,3.05732484076433,"Haspel-ok"
"fl3381",11,2.87964004499438,2.08123326522455,"Haspel-ok"
"fl3382",12,2.0937840785169,1.63566496700872,"Haspel-ok"
"fl3383",7,4.42396313364055,3.25868737938139,"Haspel-ok"
"fl3384",4,3.47826086956522,3.30206378986867,"Haspel-ok"
"fl3385",11,2.38805970149254,2.08281483215629,"Haspel-ok"
"fl3386",13,2.69410664172124,2.23214826857897,"Haspel-ok"
"fl3387",14,2.58018276294571,2.04452126359168,"Haspel-ok"
"fl3388",8,2.74089935760171,2.26767221193718,"Haspel-ok"
"fl3389",6,4.91048593350384,3.17131531016749,"Haspel-ok"
"fl339",8,2.52520824199912,1.67019016018982,"Haspel-ok"
"fl3390",12,2.60751471253961,2.23417334113607,"Haspel-ok"
"fl3391",3,8.64864864864865,7.94630872483221,"Haspel-ok"
"fl3392",9,1.75824175824176,1.38634506466793,"Haspel-ok"
"fl3393",14,2.86552907815532,2.51882860531121,"Haspel-ok"
"fl3394",14,3.27294422925762,2.60585431134002,"Haspel-ok"
"fl3395",10,2.4675139226046,2.08196770002014,"Haspel-ok"
"fl3396",17,2.63053737250723,2.03618941353549,"Haspel-ok"
"fl3397",14,2.34178072909608,1.86461829112719,"Haspel-ok"
"fl3398",8,3,2.25553784489872,"Haspel-ok"
"fl3399",15,2.48425774174071,2.05130872881497,"Haspel-ok"
"fl34",23,2.97607770869573,2.14919661476033,"Haspel-ok"
"fl340",12,3.63215974776669,2.90503826581228,"Haspel-ok"
"fl3400",6,2.10834553440703,1.92399319342031,"Haspel-ok"
"fl3401",12,1.6943668186498,1.38165908043575,"Haspel-ok"
"fl3402",7,3,2.22439092553398,"Haspel-ok"
"fl3403",14,3.12548044313814,2.74205762998829,"Haspel-ok"
"fl3404",5,2.42322254943206,2.21193687146044,"Haspel-ok"
"fl3405",17,2.80142016438889,2.39046220115817,"Haspel-ok"
"fl3406",17,2.4710071356051,1.93060581933219,"Haspel-ok"
"fl3407",13,3.00940438871473,2.71001940569283,"Haspel-ok"
"fl3408",4,4.472049689441,3.67597393331114,"Haspel-ok"
"fl3409",20,2.42519508224331,2.25011740191784,"Haspel-ok"
"fl341",1,12.3076923076923,12.3076923076923,"Haspel-ok"
"fl3410",14,2.60221368872826,2.51476414674772,"Haspel-ok"
"fl3411",13,2.21851328797022,1.62168122053666,"Haspel-ok"
"fl3412",10,2.38855484138503,2.05287446338005,"Haspel-ok"
"fl3413",16,3.02417767043814,2.56051100632482,"Haspel-ok"
"fl3414",11,3.20921162596341,2.83573961839381,"Haspel-ok"
"fl3415",17,3.31377286848464,2.81138409341318,"Haspel-ok"
"fl3416",6,2.77456647398844,2.21475109555056,"Haspel-ok"
"fl3417",9,2.84514694986416,2.24439408203884,"Haspel-ok"
"fl3418",10,3.06954436450839,1.86732389222362,"Haspel-ok"
"fl3419",14,1.80790960451977,1.58496836334951,"Haspel-ok"
"fl342",9,2.39401496259352,2.11108688768414,"Haspel-ok"
"fl3420",4,5.92592592592593,4.110081398217,"Haspel-ok"
"fl3421",12,2.79002179704529,2.05276210113497,"Haspel-ok"
"fl3422",2,3.80952380952381,3.80952380952381,"Haspel-ok"
"fl3423",10,4.12017167381974,2.89357270888419,"Haspel-ok"
"fl3424",4,3.12703583061889,2.8356206789805,"Haspel-ok"
"fl3425",12,3.30598751071385,2.50263531345317,"Haspel-ok"
"fl3426",18,2.07045291157441,1.82653319934327,"Haspel-ok"
"fl3427",2,5.20325203252033,4.00225963168004,"Haspel-ok"
"fl3428",16,3.08341273834888,2.43789607793673,"Haspel-ok"
"fl3429",9,1.93939393939394,1.85979797536573,"Haspel-ok"
"fl343",11,3.21787709497207,2.29751558944769,"Haspel-ok"
"fl3430",1,5.4421768707483,4.28164000080908,"Haspel-ok"
"fl3431",4,2.90030211480363,2.52761451635997,"Haspel-ok"
"fl3432",1,12.3076923076923,12.3076923076923,"Haspel-ok"
"fl3433",10,3.82927802153969,2.38505030154139,"Haspel-ok"
"fl3434",16,2.98755186721992,2.70660943683228,"Haspel-ok"
"fl3435",15,2.760934691432,2.12619103400566,"Haspel-ok"
"fl3436",16,2.73504273504274,2.04910952735505,"Haspel-ok"
"fl3437",2,4.70588235294118,3.64584109017798,"Haspel-ok"
"fl3438",13,2.90715280721943,2.045419797888,"Haspel-ok"
"fl3439",2,5.20325203252033,4.00225963168004,"Haspel-ok"
"fl344",7,2.38805970149254,1.91153757203669,"Haspel-ok"
"fl3440",11,2.92707715761836,2.12786757942973,"Haspel-ok"
"fl3441",3,4.05633802816902,3.72793104202674,"Haspel-ok"
"fl3442",8,3.00156331422616,2.38213796321758,"Haspel-ok"
"fl3443",2,3.64326375711575,2.98556974622657,"Haspel-ok"
"fl3444",2,5.20325203252033,4.00225963168004,"Haspel-ok"
"fl3445",13,2.35968865219173,2.12716782768646,"Haspel-ok"
"fl3446",16,2.63716138878291,1.86863963807872,"Haspel-ok"
"fl3447",12,3.00234558248632,1.99003405186296,"Haspel-ok"
