"LANG","complexityoflanguages","costoflanguages","RSAcostoflanguages","type","minimal"
"fl3300",8,4.14388489208633,3.6218894860534,"Haspel-ok",2.92911997717404
"fl3301",15,2.54844704008495,2.20001351763513,"Haspel-ok",1.58150633788325
"fl3302",9,3.94160583941606,3.09455786639701,"Haspel-ok",2.78706645433429
"fl3303",10,3.92076781703084,2.54004878514774,"Haspel-ok",2.81353389211961
"fl3304",15,3.21669105246111,2.68204464546458,"Haspel-ok",2.24968618679954
"fl3305",19,2.46568305699038,2.09996845646429,"Haspel-ok",1.55764923912904
"fl3306",24,2.8379044178026,2.3138314182718,"Haspel-ok",1.9749106513748
"fl3307",14,2.33009708737864,1.7791464703653,"Haspel-ok",1.34376176099322
"fl3308",11,3.3753296220334,2.31817197882687,"Haspel-ok",2.30685559792459
"fl3309",8,2.65682656826568,2.28256102581934,"Haspel-ok",1.4454218722207
"fl331",4,4.52830188679245,3.81161892635834,"Haspel-ok",2.64495728331798
"fl3310",20,2.41105064880703,2.12007800902194,"Haspel-ok",1.51415012443565
"fl3311",14,2.06229860365199,1.72491829263979,"Haspel-ok",1.07596410047054
"fl3312",15,3.28692079433919,2.83854496366842,"Haspel-ok",2.31991133178795
"fl3313",17,2.39950010414497,1.99210307742713,"Haspel-ok",1.46524022605356
"fl3314",8,3.40828402366864,2.39535379888862,"Haspel-ok",2.1951885613614
"fl3315",10,2.90909090909091,2.25311313242958,"Haspel-ok",1.80277675040443
"fl3316",8,2.90439693424768,2.19850883993797,"Haspel-ok",1.69244424305784
"fl3317",10,3.68412075729149,2.91359837156959,"Haspel-ok",2.57710879044735
"fl3318",4,4.29082240762813,3.78459625719111,"Haspel-ok",2.43413369996859
"fl3319",9,2.60751471253961,1.93034703906877,"Haspel-ok",1.45479150842782
"fl332",3,6.79245283018868,5.19024788330103,"Haspel-ok",2.3055057168981
"fl3320",12,3.90037784910413,3.34053866555815,"Haspel-ok",2.86347164744163
"fl3321",8,1.80772047285281,1.59005709557561,"Haspel-ok",0.598131752769406
"fl3322",17,2.22207934160612,1.82811193259581,"Haspel-ok",1.28782133017135
"fl3323",6,3.55995055624228,2.63099424704177,"Haspel-ok",2.16338978262586
"fl3324",19,2.49620801733478,2.20258221857717,"Haspel-ok",1.58817022077601
"fl3325",3,4.05633802816902,3.72793104202674,"Haspel-ok",1.5976033195785
"fl3326",13,2.71762208067941,1.95403478118878,"Haspel-ok",1.70809722938496
"fl3327",6,3.8774823291821,2.94752841074935,"Haspel-ok",2.47838321020609
"fl3328",1,5.21739130434783,4.13457337244867,"Haspel-ok",0.0831805526532082
"fl3329",15,3.02845485709479,2.55976383145091,"Haspel-ok",2.0614638571938
"fl333",11,2.90371366156949,2.32504357735947,"Haspel-ok",1.83561041073505
"fl3330",11,2.02864522188307,1.67802240476999,"Haspel-ok",0.961017004570376
"fl3331",20,3.20998662505573,2.9204993034508,"Haspel-ok",2.31295512070169
"fl3332",6,2.95031586136247,1.97969309643906,"Haspel-ok",1.5584286835067
"fl3333",13,2.22256521068066,1.69280814497828,"Haspel-ok",1.21308366416039
"fl3334",10,2.22479721900348,1.5717937490031,"Haspel-ok",1.11907487052968
"fl3335",4,3.86007237635706,3.07327738603455,"Haspel-ok",2.03791771464293
"fl3336",12,2.77612659651378,2.25674335801857,"Haspel-ok",1.73968852405421
"fl3337",13,2.32039747549349,1.79225898691192,"Haspel-ok",1.31090477812527
"fl3338",14,2.51089799476896,1.99236675836128,"Haspel-ok",1.52443317096307
"fl3339",12,3.75693010109795,2.89779477115066,"Haspel-ok",2.72010288027932
"fl334",5,3.38923212709621,2.75376062367163,"Haspel-ok",1.84140371958205
"fl3340",15,2.17687074829932,1.9735640395728,"Haspel-ok",1.20999638322517
"fl3341",9,3.27427759355756,2.91312630939744,"Haspel-ok",2.12065122524877
