"LANG","syn_index","cov_index","type"
"fl163",8,6,"Haspel-ok"
"fl1630",3,6,"Haspel-ok"
"fl1631",0,4,"Haspel-ok"
"fl1632",1,4,"Haspel-ok"
"fl1633",6,6,"Haspel-ok"
"fl1634",2,4,"Haspel-ok"
"fl1635",15,5,"Haspel-ok"
"fl1636",12,6,"Haspel-ok"
"fl1637",3,4,"Haspel-ok"
"fl1638",6,5,"Haspel-ok"
"fl1639",7,5,"Haspel-ok"
"fl164",8,6,"Haspel-ok"
"fl1640",12,5,"Haspel-ok"
"fl1641",2,5,"Haspel-ok"
"fl1642",12,6,"Haspel-ok"
"fl1643",0,4,"Haspel-ok"
"fl1644",3,4,"Haspel-ok"
"fl1645",4,5,"Haspel-ok"
"fl1646",2,2,"Haspel-ok"
"fl1647",0,3,"Haspel-ok"
"fl1648",4,6,"Haspel-ok"
"fl1649",3,5,"Haspel-ok"
"fl165",10,6,"Haspel-ok"
"fl1650",1,5,"Haspel-ok"
"fl1651",12,6,"Haspel-ok"
"fl1652",4,4,"Haspel-ok"
"fl1653",1,3,"Haspel-ok"
"fl1654",6,5,"Haspel-ok"
"fl1655",4,5,"Haspel-ok"
"fl1656",7,6,"Haspel-ok"
"fl1657",11,5,"Haspel-ok"
"fl1658",3,4,"Haspel-ok"
"fl1659",0,3,"Haspel-ok"
"fl166",6,5,"Haspel-ok"
"fl1660",9,4,"Haspel-ok"
"fl1661",11,6,"Haspel-ok"
"fl1662",1,3,"Haspel-ok"
"fl1663",12,5,"Haspel-ok"
"fl1664",9,5,"Haspel-ok"
"fl1665",0,1,"Haspel-ok"
"fl1666",1,5,"Haspel-ok"
"fl1667",4,3,"Haspel-ok"
"fl1668",5,5,"Haspel-ok"
"fl1669",6,5,"Haspel-ok"
"fl167",0,4,"Haspel-ok"
"fl1670",0,3,"Haspel-ok"
"fl1671",3,3,"Haspel-ok"
"fl1672",0,3,"Haspel-ok"
"fl1673",2,5,"Haspel-ok"
"fl1674",7,5,"Haspel-ok"
"fl1675",8,5,"Haspel-ok"
"fl1676",3,6,"Haspel-ok"
"fl1677",9,6,"Haspel-ok"
"fl1678",0,3,"Haspel-ok"
"fl1679",14,5,"Haspel-ok"
"fl168",6,5,"Haspel-ok"
"fl1680",1,4,"Haspel-ok"
"fl1681",7,5,"Haspel-ok"
"fl1682",5,6,"Haspel-ok"
"fl1683",6,5,"Haspel-ok"
"fl1684",14,6,"Haspel-ok"
"fl1685",0,2,"Haspel-ok"
"fl1686",13,5,"Haspel-ok"
"fl1687",5,5,"Haspel-ok"
"fl1688",10,5,"Haspel-ok"
"fl1689",12,5,"Haspel-ok"
"fl169",2,2,"Haspel-ok"
"fl1690",4,6,"Haspel-ok"
"fl1691",12,6,"Haspel-ok"
"fl1692",1,4,"Haspel-ok"
"fl1693",13,6,"Haspel-ok"
"fl1694",12,6,"Haspel-ok"
"fl1695",11,6,"Haspel-ok"
"fl1696",2,6,"Haspel-ok"
"fl1697",10,6,"Haspel-ok"
"fl1698",0,3,"Haspel-ok"
"fl1699",9,5,"Haspel-ok"
"fl17",14,5,"Haspel-ok"
"fl170",0,6,"Haspel-ok"
"fl1700",0,3,"Haspel-ok"
"fl1701",2,4,"Haspel-ok"
"fl1702",0,2,"Haspel-ok"
"fl1703",0,2,"Haspel-ok"
"fl1704",0,1,"Haspel-ok"
"fl1705",7,6,"Haspel-ok"
"fl1706",6,4,"Haspel-ok"
"fl1707",2,6,"Haspel-ok"
"fl1708",2,5,"Haspel-ok"
"fl1709",1,2,"Haspel-ok"
"fl171",8,5,"Haspel-ok"
"fl1710",7,6,"Haspel-ok"
"fl1711",11,5,"Haspel-ok"
"fl1712",0,5,"Haspel-ok"
"fl1713",0,3,"Haspel-ok"
"fl1714",0,5,"Haspel-ok"
"fl1715",8,5,"Haspel-ok"
"fl1716",11,6,"Haspel-ok"
"fl1717",0,3,"Haspel-ok"
"fl1718",11,4,"Haspel-ok"
"fl1719",11,5,"Haspel-ok"
"fl172",6,5,"Haspel-ok"
"fl1720",3,5,"Haspel-ok"
"fl1721",0,3,"Haspel-ok"
"fl1722",12,6,"Haspel-ok"
"fl1723",6,5,"Haspel-ok"
"fl1724",0,3,"Haspel-ok"
"fl1725",0,3,"Haspel-ok"
"fl1726",0,3,"Haspel-ok"
"fl1727",2,2,"Haspel-ok"
"fl1728",11,5,"Haspel-ok"
"fl1729",1,4,"Haspel-ok"
"fl173",10,5,"Haspel-ok"
"fl1730",1,4,"Haspel-ok"
"fl1731",7,5,"Haspel-ok"
"fl1732",16,5,"Haspel-ok"
"fl1733",3,4,"Haspel-ok"
"fl1734",5,6,"Haspel-ok"
"fl1735",0,5,"Haspel-ok"
"fl1736",10,6,"Haspel-ok"
"fl1737",1,2,"Haspel-ok"
"fl1738",5,5,"Haspel-ok"
"fl1739",7,5,"Haspel-ok"
"fl174",13,5,"Haspel-ok"
"fl1740",7,6,"Haspel-ok"
"fl1741",8,6,"Haspel-ok"
"fl1742",4,5,"Haspel-ok"
"fl1743",7,5,"Haspel-ok"
"fl1744",10,5,"Haspel-ok"
"fl1745",10,6,"Haspel-ok"
"fl1746",0,2,"Haspel-ok"
"fl1747",9,5,"Haspel-ok"
"fl1748",0,3,"Haspel-ok"
"fl1749",12,6,"Haspel-ok"
"fl175",7,6,"Haspel-ok"
"fl1750",8,5,"Haspel-ok"
"fl1751",15,6,"Haspel-ok"
"fl1752",0,4,"Haspel-ok"
"fl1753",11,5,"Haspel-ok"
"fl1754",0,2,"Haspel-ok"
"fl1755",15,6,"Haspel-ok"
"fl1756",0,1,"Haspel-ok"
"fl1757",6,5,"Haspel-ok"
"fl1758",0,4,"Haspel-ok"
"fl1759",7,5,"Haspel-ok"
"fl176",11,5,"Haspel-ok"
"fl1760",6,5,"Haspel-ok"
"fl1761",0,2,"Haspel-ok"
"fl1762",12,6,"Haspel-ok"
"fl1763",12,6,"Haspel-ok"
"fl1764",10,5,"Haspel-ok"
"fl1765",11,5,"Haspel-ok"
"fl1766",0,3,"Haspel-ok"
"fl1767",6,5,"Haspel-ok"
"fl1768",2,4,"Haspel-ok"
"fl1769",10,5,"Haspel-ok"
"fl177",11,6,"Haspel-ok"
"fl1770",5,3,"Haspel-ok"
"fl1771",3,4,"Haspel-ok"
"fl1772",11,6,"Haspel-ok"
"fl1773",4,5,"Haspel-ok"
"fl1774",6,6,"Haspel-ok"
"fl1775",6,6,"Haspel-ok"
"fl1776",0,2,"Haspel-ok"
"fl1777",18,5,"Haspel-ok"
"fl1778",6,5,"Haspel-ok"
"fl1779",7,5,"Haspel-ok"
"fl178",6,5,"Haspel-ok"
"fl1780",0,3,"Haspel-ok"
"fl1781",1,5,"Haspel-ok"
"fl1782",0,3,"Haspel-ok"
"fl1783",0,1,"Haspel-ok"
"fl1784",9,4,"Haspel-ok"
"fl1785",7,6,"Haspel-ok"
"fl1786",9,4,"Haspel-ok"
"fl1787",0,4,"Haspel-ok"
"fl1788",10,5,"Haspel-ok"
"fl1789",9,6,"Haspel-ok"
"fl179",10,6,"Haspel-ok"
"fl1790",14,5,"Haspel-ok"
"fl1791",16,5,"Haspel-ok"
"fl1792",14,6,"Haspel-ok"
"fl1793",6,6,"Haspel-ok"
"fl1794",4,5,"Haspel-ok"
"fl1795",3,6,"Haspel-ok"
"fl1796",5,5,"Haspel-ok"
"fl1797",7,5,"Haspel-ok"
"fl1798",7,6,"Haspel-ok"
"fl1799",10,6,"Haspel-ok"
"fl18",0,1,"Haspel-ok"
"fl180",2,4,"Haspel-ok"
"fl1800",7,6,"Haspel-ok"
"fl1801",1,2,"Haspel-ok"
"fl1802",5,5,"Haspel-ok"
"fl1803",4,4,"Haspel-ok"
"fl1804",8,5,"Haspel-ok"
"fl1805",0,1,"Haspel-ok"
"fl1806",7,5,"Haspel-ok"
"fl1807",0,3,"Haspel-ok"
"fl1808",0,1,"Haspel-ok"
"fl1809",3,3,"Haspel-ok"
"fl181",2,5,"Haspel-ok"
"fl1810",2,6,"Haspel-ok"
"fl1811",0,3,"Haspel-ok"
"fl1812",10,5,"Haspel-ok"
"fl1813",2,2,"Haspel-ok"
"fl1814",2,4,"Haspel-ok"
"fl1815",1,3,"Haspel-ok"
"fl1816",5,5,"Haspel-ok"
"fl1817",10,5,"Haspel-ok"
"fl1818",14,6,"Haspel-ok"
"fl1819",1,3,"Haspel-ok"
"fl182",2,4,"Haspel-ok"
"fl1820",0,4,"Haspel-ok"
"fl1821",6,6,"Haspel-ok"
"fl1822",1,6,"Haspel-ok"
"fl1823",9,6,"Haspel-ok"
"fl1824",14,5,"Haspel-ok"
"fl1825",4,4,"Haspel-ok"
"fl1826",9,6,"Haspel-ok"
"fl1827",6,4,"Haspel-ok"
"fl1828",0,2,"Haspel-ok"
"fl1829",1,4,"Haspel-ok"
"fl183",10,6,"Haspel-ok"
"fl1830",12,5,"Haspel-ok"
"fl1831",9,6,"Haspel-ok"
"fl1832",4,6,"Haspel-ok"
"fl1833",0,2,"Haspel-ok"
"fl1834",7,6,"Haspel-ok"
"fl1835",4,6,"Haspel-ok"
"fl1836",9,4,"Haspel-ok"
"fl1837",3,5,"Haspel-ok"
"fl1838",18,6,"Haspel-ok"
"fl1839",5,5,"Haspel-ok"
"fl184",16,5,"Haspel-ok"
"fl1840",10,4,"Haspel-ok"
"fl1841",11,6,"Haspel-ok"
"fl1842",0,5,"Haspel-ok"
"fl1843",2,4,"Haspel-ok"
"fl1844",7,5,"Haspel-ok"
"fl1845",0,1,"Haspel-ok"
"fl1846",12,5,"Haspel-ok"
"fl1847",11,5,"Haspel-ok"
"fl1848",12,5,"Haspel-ok"
"fl1849",1,4,"Haspel-ok"
"fl185",7,6,"Haspel-ok"
"fl1850",4,5,"Haspel-ok"
"fl1851",5,5,"Haspel-ok"
"fl1852",9,5,"Haspel-ok"
"fl1853",0,2,"Haspel-ok"
"fl1854",9,5,"Haspel-ok"
"fl1855",7,6,"Haspel-ok"
"fl1856",11,6,"Haspel-ok"
"fl1857",16,6,"Haspel-ok"
"fl1858",2,3,"Haspel-ok"
"fl1859",0,4,"Haspel-ok"
"fl186",1,2,"Haspel-ok"
"fl1860",6,5,"Haspel-ok"
"fl1861",2,4,"Haspel-ok"
"fl1862",6,5,"Haspel-ok"
"fl1863",3,4,"Haspel-ok"
"fl1864",2,5,"Haspel-ok"
"fl1865",15,6,"Haspel-ok"
"fl1866",0,1,"Haspel-ok"
"fl1867",8,6,"Haspel-ok"
"fl1868",11,5,"Haspel-ok"
"fl1869",10,6,"Haspel-ok"
"fl187",8,6,"Haspel-ok"
"fl1870",16,6,"Haspel-ok"
"fl1871",2,6,"Haspel-ok"
"fl1872",0,3,"Haspel-ok"
"fl1873",8,5,"Haspel-ok"
"fl1874",0,2,"Haspel-ok"
"fl1875",11,5,"Haspel-ok"
"fl1876",13,6,"Haspel-ok"
"fl1877",4,5,"Haspel-ok"
"fl1878",1,6,"Haspel-ok"
"fl1879",0,2,"Haspel-ok"
"fl188",13,6,"Haspel-ok"
"fl1880",3,3,"Haspel-ok"
"fl1881",0,5,"Haspel-ok"
"fl1882",13,6,"Haspel-ok"
"fl1883",12,6,"Haspel-ok"
"fl1884",0,4,"Haspel-ok"
"fl1885",0,1,"Haspel-ok"
"fl1886",1,5,"Haspel-ok"
"fl1887",14,5,"Haspel-ok"
"fl1888",2,4,"Haspel-ok"
"fl1889",5,5,"Haspel-ok"
"fl189",4,5,"Haspel-ok"
"fl1890",9,4,"Haspel-ok"
"fl1891",3,5,"Haspel-ok"
"fl1892",0,3,"Haspel-ok"
"fl1893",8,6,"Haspel-ok"
"fl1894",0,1,"Haspel-ok"
"fl1895",6,6,"Haspel-ok"
"fl1896",4,5,"Haspel-ok"
"fl1897",8,6,"Haspel-ok"
"fl1898",4,5,"Haspel-ok"
"fl1899",10,5,"Haspel-ok"
"fl19",2,5,"Haspel-ok"
"fl190",3,4,"Haspel-ok"
"fl1900",0,4,"Haspel-ok"
"fl1901",3,5,"Haspel-ok"
"fl1902",3,6,"Haspel-ok"
"fl1903",0,3,"Haspel-ok"
"fl1904",3,5,"Haspel-ok"
"fl1905",0,2,"Haspel-ok"
"fl1906",12,5,"Haspel-ok"
"fl1907",5,3,"Haspel-ok"
"fl1908",14,5,"Haspel-ok"
"fl1909",10,6,"Haspel-ok"
"fl191",11,5,"Haspel-ok"
"fl1910",12,5,"Haspel-ok"
"fl1911",1,4,"Haspel-ok"
"fl1912",0,3,"Haspel-ok"
"fl1913",7,4,"Haspel-ok"
"fl1914",8,5,"Haspel-ok"
"fl1915",13,6,"Haspel-ok"
"fl1916",8,5,"Haspel-ok"
"fl1917",1,4,"Haspel-ok"
"fl1918",4,6,"Haspel-ok"
"fl1919",1,6,"Haspel-ok"
"fl192",12,5,"Haspel-ok"
"fl1920",4,5,"Haspel-ok"
"fl1921",0,1,"Haspel-ok"
"fl1922",3,4,"Haspel-ok"
"fl1923",2,4,"Haspel-ok"
"fl1924",1,4,"Haspel-ok"
"fl1925",5,6,"Haspel-ok"
"fl1926",9,5,"Haspel-ok"
"fl1927",0,3,"Haspel-ok"
"fl1928",4,5,"Haspel-ok"
"fl1929",10,6,"Haspel-ok"
"fl193",0,3,"Haspel-ok"
"fl1930",7,5,"Haspel-ok"
"fl1931",5,5,"Haspel-ok"
"fl1932",9,4,"Haspel-ok"
"fl1933",1,4,"Haspel-ok"
"fl1934",0,4,"Haspel-ok"
"fl1935",0,1,"Haspel-ok"
"fl1936",3,3,"Haspel-ok"
"fl1937",14,6,"Haspel-ok"
"fl1938",4,5,"Haspel-ok"
"fl1939",3,6,"Haspel-ok"
"fl194",0,2,"Haspel-ok"
"fl1940",3,4,"Haspel-ok"
"fl1941",0,3,"Haspel-ok"
"fl1942",6,5,"Haspel-ok"
"fl1943",15,5,"Haspel-ok"
"fl1944",9,5,"Haspel-ok"
"fl1945",9,6,"Haspel-ok"
"fl1946",0,2,"Haspel-ok"
"fl1947",11,6,"Haspel-ok"
"fl1948",6,5,"Haspel-ok"
"fl1949",7,5,"Haspel-ok"
"fl195",10,6,"Haspel-ok"
"fl1950",12,5,"Haspel-ok"
"fl1951",13,6,"Haspel-ok"
"fl1952",3,6,"Haspel-ok"
"fl1953",12,5,"Haspel-ok"
"fl1954",8,5,"Haspel-ok"
"fl1955",4,5,"Haspel-ok"
"fl1956",12,5,"Haspel-ok"
"fl1957",12,5,"Haspel-ok"
"fl1958",3,3,"Haspel-ok"
"fl1959",2,5,"Haspel-ok"
"fl196",7,4,"Haspel-ok"
"fl1960",9,5,"Haspel-ok"
"fl1961",9,5,"Haspel-ok"
"fl1962",5,5,"Haspel-ok"
"fl1963",0,2,"Haspel-ok"
"fl1964",15,6,"Haspel-ok"
"fl1965",6,5,"Haspel-ok"
"fl1966",2,4,"Haspel-ok"
"fl1967",0,4,"Haspel-ok"
"fl1968",3,4,"Haspel-ok"
"fl1969",8,5,"Haspel-ok"
"fl197",11,6,"Haspel-ok"
"fl1970",11,5,"Haspel-ok"
"fl1971",11,5,"Haspel-ok"
"fl1972",2,5,"Haspel-ok"
"fl1973",6,4,"Haspel-ok"
"fl1974",0,3,"Haspel-ok"
"fl1975",5,6,"Haspel-ok"
"fl1976",0,2,"Haspel-ok"
"fl1977",11,6,"Haspel-ok"
"fl1978",0,3,"Haspel-ok"
"fl1979",0,4,"Haspel-ok"
"fl198",8,6,"Haspel-ok"
"fl1980",9,5,"Haspel-ok"
"fl1981",15,5,"Haspel-ok"
"fl1982",8,5,"Haspel-ok"
"fl1983",0,4,"Haspel-ok"
"fl1984",10,5,"Haspel-ok"
"fl1985",11,5,"Haspel-ok"
"fl1986",5,4,"Haspel-ok"
"fl1987",0,3,"Haspel-ok"
"fl1988",13,5,"Haspel-ok"
"fl1989",2,6,"Haspel-ok"
"fl199",2,3,"Haspel-ok"
"fl1990",5,6,"Haspel-ok"
"fl1991",8,5,"Haspel-ok"
"fl1992",3,4,"Haspel-ok"
"fl1993",0,3,"Haspel-ok"
"fl1994",0,2,"Haspel-ok"
"fl1995",7,6,"Haspel-ok"
"fl1996",7,5,"Haspel-ok"
"fl1997",9,5,"Haspel-ok"
"fl1998",0,3,"Haspel-ok"
"fl1999",14,5,"Haspel-ok"
"fl2",10,4,"Haspel-ok"
"fl20",13,5,"Haspel-ok"
"fl200",0,5,"Haspel-ok"
"fl2000",21,5,"Haspel-ok"
"fl2001",4,6,"Haspel-ok"
"fl2002",1,4,"Haspel-ok"
"fl2003",3,5,"Haspel-ok"
"fl2004",12,5,"Haspel-ok"
"fl2005",0,2,"Haspel-ok"
"fl2006",5,5,"Haspel-ok"
"fl2007",0,3,"Haspel-ok"
"fl2008",2,3,"Haspel-ok"
"fl2009",7,6,"Haspel-ok"
"fl201",0,4,"Haspel-ok"
"fl2010",15,5,"Haspel-ok"
"fl2011",3,5,"Haspel-ok"
"fl2012",19,5,"Haspel-ok"
"fl2013",9,6,"Haspel-ok"
"fl2014",6,6,"Haspel-ok"
"fl2015",0,3,"Haspel-ok"
"fl2016",2,3,"Haspel-ok"
"fl2017",11,6,"Haspel-ok"
"fl2018",4,6,"Haspel-ok"
"fl2019",10,4,"Haspel-ok"
"fl202",3,4,"Haspel-ok"
"fl2020",8,5,"Haspel-ok"
"fl2021",15,6,"Haspel-ok"
"fl2022",8,6,"Haspel-ok"
"fl2023",16,6,"Haspel-ok"
"fl2024",11,5,"Haspel-ok"
"fl2025",1,5,"Haspel-ok"
"fl2026",9,5,"Haspel-ok"
"fl2027",8,5,"Haspel-ok"
"fl2028",9,4,"Haspel-ok"
"fl2029",7,5,"Haspel-ok"
"fl203",0,3,"Haspel-ok"
"fl2030",16,6,"Haspel-ok"
"fl2031",1,4,"Haspel-ok"
"fl2032",0,3,"Haspel-ok"
"fl2033",2,4,"Haspel-ok"
"fl2034",15,6,"Haspel-ok"
"fl2035",1,4,"Haspel-ok"
"fl2036",6,6,"Haspel-ok"
"fl2037",0,2,"Haspel-ok"
"fl2038",9,6,"Haspel-ok"
"fl2039",5,6,"Haspel-ok"
"fl204",3,4,"Haspel-ok"
"fl2040",2,2,"Haspel-ok"
"fl2041",3,5,"Haspel-ok"
"fl2042",7,6,"Haspel-ok"
"fl2043",11,6,"Haspel-ok"
"fl2044",0,2,"Haspel-ok"
"fl2045",0,4,"Haspel-ok"
"fl2046",7,6,"Haspel-ok"
"fl2047",15,6,"Haspel-ok"
"fl2048",8,4,"Haspel-ok"
"fl2049",9,6,"Haspel-ok"
"fl205",0,2,"Haspel-ok"
"fl2050",0,4,"Haspel-ok"
"fl2051",2,2,"Haspel-ok"
"fl2052",6,5,"Haspel-ok"
"fl2053",13,5,"Haspel-ok"
"fl2054",3,4,"Haspel-ok"
"fl2055",7,5,"Haspel-ok"
"fl2056",1,3,"Haspel-ok"
"fl2057",0,1,"Haspel-ok"
"fl2058",2,6,"Haspel-ok"
"fl2059",1,6,"Haspel-ok"
"fl206",2,5,"Haspel-ok"
"fl2060",6,6,"Haspel-ok"
"fl2061",2,6,"Haspel-ok"
"fl2062",0,4,"Haspel-ok"
"fl2063",6,6,"Haspel-ok"
"fl2064",2,4,"Haspel-ok"
"fl2065",0,4,"Haspel-ok"
"fl2066",4,4,"Haspel-ok"
"fl2067",2,5,"Haspel-ok"
"fl2068",3,5,"Haspel-ok"
"fl2069",4,5,"Haspel-ok"
"fl207",2,2,"Haspel-ok"
"fl2070",3,6,"Haspel-ok"
"fl2071",3,6,"Haspel-ok"
"fl2072",2,5,"Haspel-ok"
"fl2073",0,3,"Haspel-ok"
"fl2074",0,4,"Haspel-ok"
"fl2075",1,2,"Haspel-ok"
"fl2076",8,6,"Haspel-ok"
"fl2077",3,3,"Haspel-ok"
"fl2078",1,4,"Haspel-ok"
"fl2079",8,5,"Haspel-ok"
"fl208",6,4,"Haspel-ok"
"fl2080",0,5,"Haspel-ok"
"fl2081",2,4,"Haspel-ok"
"fl2082",8,6,"Haspel-ok"
"fl2083",0,2,"Haspel-ok"
"fl2084",8,5,"Haspel-ok"
"fl2085",0,4,"Haspel-ok"
"fl2086",5,6,"Haspel-ok"
"fl2087",6,6,"Haspel-ok"
"fl2088",7,5,"Haspel-ok"
"fl2089",13,5,"Haspel-ok"
"fl209",0,3,"Haspel-ok"
"fl2090",0,5,"Haspel-ok"
"fl2091",0,2,"Haspel-ok"
"fl2092",14,5,"Haspel-ok"
"fl2093",0,1,"Haspel-ok"
"fl2094",3,5,"Haspel-ok"
"fl2095",1,4,"Haspel-ok"
"fl2096",0,2,"Haspel-ok"
"fl2097",10,5,"Haspel-ok"
"fl2098",4,5,"Haspel-ok"
"fl2099",10,5,"Haspel-ok"
"fl21",1,2,"Haspel-ok"
"fl210",0,2,"Haspel-ok"
"fl2100",4,4,"Haspel-ok"
"fl2101",12,6,"Haspel-ok"
"fl2102",8,6,"Haspel-ok"
"fl2103",4,5,"Haspel-ok"
"fl2104",9,6,"Haspel-ok"
"fl2105",1,3,"Haspel-ok"
"fl2106",8,6,"Haspel-ok"
"fl2107",12,5,"Haspel-ok"
"fl2108",4,5,"Haspel-ok"
"fl2109",8,6,"Haspel-ok"
"fl211",6,6,"Haspel-ok"
"fl2110",7,5,"Haspel-ok"
"fl2111",8,5,"Haspel-ok"
"fl2112",0,3,"Haspel-ok"
"fl2113",0,1,"Haspel-ok"
"fl2114",6,6,"Haspel-ok"
"fl2115",3,5,"Haspel-ok"
"fl2116",0,2,"Haspel-ok"
"fl2117",3,4,"Haspel-ok"
"fl2118",10,6,"Haspel-ok"
"fl2119",11,5,"Haspel-ok"
"fl212",8,6,"Haspel-ok"
"fl2120",13,6,"Haspel-ok"
"fl2121",9,6,"Haspel-ok"
"fl2122",6,5,"Haspel-ok"
"fl2123",3,4,"Haspel-ok"
"fl2124",3,4,"Haspel-ok"
"fl2125",6,6,"Haspel-ok"
"fl2126",7,6,"Haspel-ok"
"fl2127",6,6,"Haspel-ok"
"fl2128",0,3,"Haspel-ok"
"fl2129",7,4,"Haspel-ok"
"fl213",11,6,"Haspel-ok"
"fl2130",7,6,"Haspel-ok"
"fl2131",6,6,"Haspel-ok"
"fl2132",13,6,"Haspel-ok"
"fl2133",2,5,"Haspel-ok"
"fl2134",7,5,"Haspel-ok"
"fl2135",2,3,"Haspel-ok"
"fl2136",2,5,"Haspel-ok"
"fl2137",0,2,"Haspel-ok"
"fl2138",9,6,"Haspel-ok"
"fl2139",4,5,"Haspel-ok"
"fl214",5,5,"Haspel-ok"
"fl2140",0,3,"Haspel-ok"
"fl2141",9,6,"Haspel-ok"
"fl2142",0,2,"Haspel-ok"
"fl2143",0,3,"Haspel-ok"
"fl2144",10,6,"Haspel-ok"
"fl2145",3,6,"Haspel-ok"
"fl2146",4,2,"Haspel-ok"
"fl2147",6,5,"Haspel-ok"
"fl2148",5,5,"Haspel-ok"
"fl2149",12,5,"Haspel-ok"
"fl215",5,5,"Haspel-ok"
"fl2150",7,5,"Haspel-ok"
"fl2151",8,6,"Haspel-ok"
"fl2152",10,6,"Haspel-ok"
"fl2153",10,5,"Haspel-ok"
"fl2154",0,5,"Haspel-ok"
"fl2155",0,5,"Haspel-ok"
"fl2156",0,3,"Haspel-ok"
"fl2157",10,6,"Haspel-ok"
"fl2158",10,5,"Haspel-ok"
"fl2159",0,5,"Haspel-ok"
"fl216",7,5,"Haspel-ok"
"fl2160",7,6,"Haspel-ok"
"fl2161",7,4,"Haspel-ok"
"fl2162",5,5,"Haspel-ok"
"fl2163",2,5,"Haspel-ok"
"fl2164",12,5,"Haspel-ok"
"fl2165",0,3,"Haspel-ok"
"fl2166",0,5,"Haspel-ok"
"fl2167",12,5,"Haspel-ok"
"fl2168",6,5,"Haspel-ok"
"fl2169",6,6,"Haspel-ok"
"fl217",13,5,"Haspel-ok"
"fl2170",5,4,"Haspel-ok"
"fl2171",7,5,"Haspel-ok"
"fl2172",3,5,"Haspel-ok"
"fl2173",3,4,"Haspel-ok"
"fl2174",11,5,"Haspel-ok"
"fl2175",2,4,"Haspel-ok"
"fl2176",8,5,"Haspel-ok"
"fl2177",14,5,"Haspel-ok"
"fl2178",3,4,"Haspel-ok"
"fl2179",1,5,"Haspel-ok"
"fl218",8,6,"Haspel-ok"
"fl2180",1,5,"Haspel-ok"
"fl2181",3,4,"Haspel-ok"
"fl2182",0,2,"Haspel-ok"
"fl2183",4,5,"Haspel-ok"
"fl2184",0,2,"Haspel-ok"
"fl2185",12,4,"Haspel-ok"
"fl2186",4,5,"Haspel-ok"
"fl2187",4,3,"Haspel-ok"
"fl2188",13,5,"Haspel-ok"
"fl2189",3,3,"Haspel-ok"
"fl219",4,4,"Haspel-ok"
"fl2190",0,4,"Haspel-ok"
"fl2191",8,5,"Haspel-ok"
"fl2192",4,5,"Haspel-ok"
"fl2193",10,5,"Haspel-ok"
"fl2194",8,6,"Haspel-ok"
"fl2195",15,6,"Haspel-ok"
"fl2196",7,5,"Haspel-ok"
"fl2197",0,2,"Haspel-ok"
"fl2198",3,3,"Haspel-ok"
"fl2199",10,6,"Haspel-ok"
"fl22",7,6,"Haspel-ok"
"fl220",8,5,"Haspel-ok"
"fl2200",0,3,"Haspel-ok"
"fl2201",11,4,"Haspel-ok"
"fl2202",0,1,"Haspel-ok"
"fl2203",1,3,"Haspel-ok"
"fl2204",14,6,"Haspel-ok"
"fl2205",12,5,"Haspel-ok"
"fl2206",9,5,"Haspel-ok"
"fl2207",10,6,"Haspel-ok"
"fl2208",9,5,"Haspel-ok"
"fl2209",10,5,"Haspel-ok"
"fl221",4,4,"Haspel-ok"
"fl2210",7,6,"Haspel-ok"
"fl2211",3,4,"Haspel-ok"
"fl2212",5,4,"Haspel-ok"
"fl2213",12,6,"Haspel-ok"
"fl2214",11,5,"Haspel-ok"
"fl2215",0,2,"Haspel-ok"
"fl2216",7,6,"Haspel-ok"
"fl2217",0,6,"Haspel-ok"
"fl2218",5,4,"Haspel-ok"
"fl2219",11,5,"Haspel-ok"
"fl222",10,5,"Haspel-ok"
"fl2220",8,4,"Haspel-ok"
"fl2221",15,5,"Haspel-ok"
"fl2222",13,6,"Haspel-ok"
"fl2223",3,5,"Haspel-ok"
"fl2224",3,5,"Haspel-ok"
"fl2225",7,5,"Haspel-ok"
"fl2226",0,1,"Haspel-ok"
"fl2227",0,4,"Haspel-ok"
"fl2228",6,6,"Haspel-ok"
"fl2229",2,5,"Haspel-ok"
"fl223",6,6,"Haspel-ok"
"fl2230",8,5,"Haspel-ok"
"fl2231",0,3,"Haspel-ok"
"fl2232",6,4,"Haspel-ok"
"fl2233",0,2,"Haspel-ok"
"fl2234",8,5,"Haspel-ok"
"fl2235",4,5,"Haspel-ok"
"fl2236",1,4,"Haspel-ok"
"fl2237",0,1,"Haspel-ok"
"fl2238",8,6,"Haspel-ok"
"fl2239",15,5,"Haspel-ok"
"fl224",1,3,"Haspel-ok"
"fl2240",5,6,"Haspel-ok"
"fl2241",1,6,"Haspel-ok"
"fl2242",10,6,"Haspel-ok"
"fl2243",4,3,"Haspel-ok"
"fl2244",12,5,"Haspel-ok"
"fl2245",5,5,"Haspel-ok"
"fl2246",15,5,"Haspel-ok"
"fl2247",3,4,"Haspel-ok"
"fl2248",0,3,"Haspel-ok"
"fl2249",7,5,"Haspel-ok"
"fl225",5,5,"Haspel-ok"
"fl2250",0,1,"Haspel-ok"
"fl2251",5,5,"Haspel-ok"
"fl2252",4,6,"Haspel-ok"
"fl2253",2,6,"Haspel-ok"
"fl2254",3,5,"Haspel-ok"
"fl2255",0,4,"Haspel-ok"
"fl2256",3,6,"Haspel-ok"
"fl2257",3,6,"Haspel-ok"
"fl2258",8,5,"Haspel-ok"
"fl2259",5,5,"Haspel-ok"
"fl226",8,5,"Haspel-ok"
"fl2260",2,5,"Haspel-ok"
