"LANG","complexityoflanguages","costoflanguages","RSAcostoflanguages","type","minimal"
"fl5248",2,5.81818181818182,4.55250905328505,"Not Haspel-ok",1.17642957776949
"fl5250",11,3.1355470876429,1.89317597453444,"Not Haspel-ok",2.06724044243526
"fl5251",11,3.38574577516532,2.52601290036877,"Not Haspel-ok",2.31726526489777
"fl5252",12,2.87884846061576,2.01634014757194,"Not Haspel-ok",1.84237717901381
"fl5253",28,2.87551898291829,2.16458428648315,"Not Haspel-ok",2.03721901790729
"fl5254",17,4.23672712829339,2.72344613918546,"Not Haspel-ok",3.30245971248027
"fl5255",14,3.08838905123187,2.10780558567699,"Not Haspel-ok",2.10158243265013
"fl5258",13,3.22027581065971,2.1717802996911,"Not Haspel-ok",2.21053155312036
"fl5259",8,3.33012141067643,3.17890961001659,"Not Haspel-ok",2.11720302591664
"fl5261",12,3.40593278801616,2.95253024032056,"Not Haspel-ok",2.36933639295472
"fl5262",20,3.20188555482673,2.87684290707505,"Not Haspel-ok",2.30485492292558
"fl5263",10,2.91424234758411,2.10818979906223,"Not Haspel-ok",1.80792258513959
"fl5264",16,3.35322369378548,2.84677061683155,"Not Haspel-ok",2.40384120557063
"fl5265",11,3.49319554617568,2.22247551901917,"Not Haspel-ok",2.42465137827218
"fl5266",22,2.65609148759568,2.05765914816076,"Not Haspel-ok",1.77832586250837
"fl5267",5,3.18407960199005,2.25427835786269,"Not Haspel-ok",1.63983780711137
"fl5268",8,4.09731113956466,2.50875950791448,"Not Haspel-ok",2.88266250805679
"fl5270",19,4.66453415394582,3.62216328575019,"Not Haspel-ok",3.75608894085001
"fl5271",9,3.82258599712421,3.12473450298211,"Not Haspel-ok",2.66821061303919
"fl5272",12,3.11992200194995,2.33336828624703,"Not Haspel-ok",2.08338564219488
"fl5273",18,3.49302607640995,2.42652826587943,"Not Haspel-ok",2.5724603353986
"fl5275",3,4.84848484848485,4.51282051282051,"Not Haspel-ok",1.93123882266548
"fl5276",3,4.87309644670051,4.00423459665467,"Not Haspel-ok",1.93883538026427
"fl5277",11,2.86852589641434,2.17497478377453,"Not Haspel-ok",1.80045809328962
"fl5279",9,3.95025603511339,2.9631476103745,"Not Haspel-ok",2.79570292303407
"fl5280",10,3.57098574085555,2.00376724810442,"Not Haspel-ok",2.46409494241544
"fl5281",6,4.64891041162228,3.31274692986835,"Not Haspel-ok",3.24329825419143
"fl5284",22,2.41549945483519,1.76365020410359,"Not Haspel-ok",1.53800014994507
"fl5285",18,3.35078534031414,2.61363644382209,"Not Haspel-ok",2.43021996898957
"fl5286",23,2.91505351856069,2.43452547944,"Not Haspel-ok",2.0454004395453
"fl5287",11,2.51638269986894,1.84225206419858,"Not Haspel-ok",1.44844518121193
"fl5288",9,3.45323741007194,1.97755090029286,"Not Haspel-ok",2.29938097854834
"fl5289",6,3.96557659208262,3.13232420687827,"Not Haspel-ok",2.56575955096605
"fl5290",4,4.87309644670051,4.00423459665467,"Not Haspel-ok",2.87349242244988
"fl5291",7,2.60162601626016,1.87015973981636,"Not Haspel-ok",1.3144775675719
"fl5292",10,3.26715825297788,2.19382633412077,"Not Haspel-ok",2.16051817850717
"fl5294",24,3.14539249146758,2.09025808274154,"Not Haspel-ok",2.28239434171108
"fl5295",22,2.93617888941752,2.69172429111168,"Not Haspel-ok",2.05818161711798
"fl5296",9,2.69473684210526,2.09127067714883,"Not Haspel-ok",1.54189245762644
"fl5297",18,3.25596644545691,2.39003344251854,"Not Haspel-ok",2.33540134558372
"fl5298",3,5.37313432835821,4.10282579575174,"Not Haspel-ok",2.07065411855467
"fl5299",11,2.75994250119789,2.45814752530511,"Not Haspel-ok",1.69191726790026
"fl5303",14,2.66173752310536,2.11627330977917,"Not Haspel-ok",1.67516069206484
"fl5304",6,2.90909090909091,2.75119419008018,"Not Haspel-ok",1.51750185956895
"fl5309",20,3.96866408979103,2.43478325372766,"Not Haspel-ok",3.07157127486679
"fl5310",19,2.93690248565966,2.00445589902575,"Not Haspel-ok",2.02882058853593
"fl5311",17,5.22073307793636,4.00216922153516,"Not Haspel-ok",4.28628623811256
"fl5312",3,4.40366972477065,3.41099988243337,"Not Haspel-ok",1.76880952106237
"fl5313",5,6.11659764256133,4.48880426996573,"Not Haspel-ok",4.18173149922706
"fl5315",4,4.05491024287223,2.92270887733138,"Not Haspel-ok",2.21855765627262
"fl5316",23,2.93121815183981,2.37330226937048,"Not Haspel-ok",2.06155257395035
"fl5319",3,5.37313432835821,4.10282579575174,"Not Haspel-ok",2.07065411855467
"fl5320",5,4.55516014234876,3.74886662125663,"Not Haspel-ok",2.98394708320164
"fl5321",13,2.80223789832158,2.11057269856952,"Not Haspel-ok",1.79270803855718
"fl5322",19,3.20412382603536,2.1407011689926,"Not Haspel-ok",2.29602343236527
"fl5324",18,2.69284712482469,2.18730081940534,"Not Haspel-ok",1.77228423555109
"fl5326",13,2.81195079086116,2.0264639935241,"Not Haspel-ok",1.80242038627067
"fl5328",8,2.98136645962733,2.77206896211929,"Not Haspel-ok",1.76923592683364
"fl5329",4,9.74619289340102,9.06181121226641,"Not Haspel-ok",3.53783368588927
"fl5331",9,4.98054474708171,3.81174289201794,"Not Haspel-ok",3.82452258421074
"fl5333",4,5.37313432835821,4.10282579575174,"Not Haspel-ok",3.04016245410108
"fl5334",11,3.55610433708906,2.33244880376569,"Not Haspel-ok",2.48752545111567
"fl5335",6,2.88866599799398,2.12227488084439,"Not Haspel-ok",1.49723071624032
"fl5336",17,3.58240145286281,2.14793738228144,"Not Haspel-ok",2.64813552243412
"fl5337",7,4.0807651434644,2.98450571912275,"Not Haspel-ok",2.78777183756632
"fl5338",22,2.76767838552094,2.30481328929917,"Not Haspel-ok",1.88981224687869
"fl5339",3,6.0952380952381,4.50496081995055,"Not Haspel-ok",2.20834713844157
"fl5340",6,4.73879062114356,4.12661751645166,"Not Haspel-ok",3.33238433454558
"fl5341",14,3.90067720090294,3.55881741658861,"Not Haspel-ok",2.9136190820489
"fl5343",12,3.43000059548622,2.71040631590816,"Not Haspel-ok",2.39338874571767
"fl5344",4,3.3922261484099,3.35200493522517,"Not Haspel-ok",1.59826032267773
"fl5347",14,3.29142857142857,2.3777330458172,"Not Haspel-ok",2.30454247094844
"fl5348",10,3.26530612244898,2.22033519848382,"Not Haspel-ok",2.15866745574065
