"LANG","complexityoflanguages","costoflanguages","type","minimal"
"fl1379",17,2.04027307609988,"Haspel-ok",0.925817533809293
"fl138",9,1.87353740012967,"Haspel-ok",0.618475075139496
"fl1380",17,3.00460914620565,"Haspel-ok",1.88980869937315
"fl1381",10,1.40247432058844,"Haspel-ok",0.178522680175962
"fl1382",7,2.14311502111788,"Haspel-ok",0.80181459563163
"fl1383",2,3.70665044227079,"Haspel-ok",0.947373097865475
"fl1384",15,2.18169132780527,"Haspel-ok",1.04607926326002
"fl1385",2,7.94630872483221,"Haspel-ok",1.61393378473709
"fl1386",2,3.68451044145745,"Haspel-ok",0.937485628000662
"fl1387",14,2.17802358109907,"Haspel-ok",1.03024432190615
"fl1388",17,1.62136923531872,"Haspel-ok",0.507471995049037
"fl1389",2,12.3076923076923,"Haspel-ok",1.76342750219107
"fl139",15,2.52881810629164,"Haspel-ok",1.3931882259706
"fl1390",9,3.0946873716765,"Haspel-ok",1.83877058915194
"fl1391",16,1.68354269661535,"Haspel-ok",0.558853209178105
"fl1392",5,5.14656121325778,"Haspel-ok",3.62822497784555
"fl1393",8,2.21728265487931,"Haspel-ok",0.924362044045537
"fl1394",9,2.28944791228649,"Haspel-ok",1.03390566818347
"fl1395",15,2.04812165151841,"Haspel-ok",0.912520053368612
"fl1396",11,2.40210668727098,"Haspel-ok",1.20099150541104
"fl1397",8,3.67597393331114,"Haspel-ok",2.38165304480108
"fl1398",3,3.08222879365809,"Haspel-ok",1.16425279148235
"fl1399",18,2.33750305215435,"Haspel-ok",1.23346028432039
"fl14",10,2.03619930014543,"Haspel-ok",0.810809695044653
"fl140",9,2.11279574186102,"Haspel-ok",0.857400489960593
"fl1400",6,1.92399319342031,"Haspel-ok",0.518624425003372
"fl1401",6,1.92399319342031,"Haspel-ok",0.518624425003372
"fl1402",3,3.05732484076433,"Haspel-ok",1.14119001943534
"fl1403",4,3.07472728058379,"Haspel-ok",1.42470816231202
"fl1404",15,2.59274046583014,"Haspel-ok",1.45710823025293
"fl1405",7,2.36478724943698,"Haspel-ok",1.02321089344851
"fl1406",11,2.15069710990039,"Haspel-ok",0.949670608132776
"fl1407",11,2.11303190111594,"Haspel-ok",0.912022895361288
"fl1408",14,1.66018729641034,"Haspel-ok",0.513938272717873
"fl1409",11,2.41424625577249,"Haspel-ok",1.21312772199629
"fl141",4,2.75541851818264,"Haspel-ok",1.11096724203447
"fl1410",22,2.10379907722305,"Haspel-ok",1.0289785115594
"fl1411",8,3.85715523555722,"Haspel-ok",2.56265344477487
"fl1412",16,2.22541096411224,"Haspel-ok",1.10070523864017
"fl1413",14,1.93191194122773,"Haspel-ok",0.784636486385145
"fl1414",5,2.7309519181484,"Haspel-ok",1.23021994764645
"fl1415",23,2.06637285077137,"Haspel-ok",0.994917682114116
"fl1416",10,2.10585979776906,"Haspel-ok",0.880412988454562
"fl1417",17,1.65472536507313,"Haspel-ok",0.540751994398198
"fl1418",10,3.48827371761232,"Haspel-ok",2.26237834010172
"fl1419",2,3.68451044145745,"Haspel-ok",0.937485628000662
"fl142",9,1.6891421009621,"Haspel-ok",0.434265851749856
"fl1420",12,1.67124967852974,"Haspel-ok",0.490791946163706
"fl1421",3,3.05732484076433,"Haspel-ok",1.14119001943534
"fl1422",4,3.67597393331114,"Haspel-ok",2.01427689980344
"fl1423",5,2.45367797009508,"Haspel-ok",0.954706389097895
"fl1424",15,2.15666824744446,"Haspel-ok",1.02105793524557
"fl1425",7,2.53396280558565,"Haspel-ok",1.19206439657254
"fl1426",10,2.77119637087319,"Haspel-ok",1.54546295403281
"fl1427",16,2.46815200168337,"Haspel-ok",1.34344325031125
"fl1428",10,1.68547622881772,"Haspel-ok",0.460637440082272
"fl1429",7,2.64192871014733,"Haspel-ok",1.29986037347578
"fl143",5,1.98462121919984,"Haspel-ok",0.488487703679315
"fl1430",14,1.9272574241636,"Haspel-ok",0.779994557494597
"fl1431",5,2.58225490211645,"Haspel-ok",1.0824679842593
"fl1432",14,2.11920836763286,"Haspel-ok",0.971526319492223
"fl1433",13,2.50150208812913,"Haspel-ok",1.33850079706671
"fl1434",1,5.17602283539486,"Haspel-ok",0.360387081168309
"fl1435",2,3.70665044227079,"Haspel-ok",0.947373097865475
"fl1436",18,2.0754713983347,"Haspel-ok",0.971832557058003
"fl1437",7,2.35282116164754,"Haspel-ok",1.01125661378547
"fl1438",13,2.61606422084766,"Haspel-ok",1.45305622682956
"fl1439",12,2.51740108511188,"Haspel-ok",1.33666462147833
"fl144",4,11.0670241286863,"Haspel-ok",3.73351760483229
"fl1440",4,11.0670241286863,"Haspel-ok",3.73351760483229
"fl1441",10,2.51953031267405,"Haspel-ok",1.29387065365869
"fl1442",20,2.12172155232246,"Haspel-ok",1.03498154716153
"fl1443",10,2.66295853017662,"Haspel-ok",1.43725367029449
"fl1444",14,1.42692858344757,"Haspel-ok",0.282143193028972
"fl1445",8,3.00780803757635,"Haspel-ok",1.71413738326068
"fl1446",10,2.26037177933457,"Haspel-ok",1.03482556250551
"fl1447",7,1.90083825891018,"Haspel-ok",0.560004740573056
"fl1448",10,2.33750952177572,"Haspel-ok",1.11192401303877
"fl1449",3,3.10918431657149,"Haspel-ok",1.18917952122571
"fl145",14,1.94184013949973,"Haspel-ok",0.794538325922939
"fl1450",20,1.72913290350101,"Haspel-ok",0.645501661682412
"fl1451",13,2.01074632223301,"Haspel-ok",0.847794246028044
"fl1452",2,4.55250905328505,"Haspel-ok",1.22379709192397
"fl1453",1,5.17602283539486,"Haspel-ok",0.360387081168309
"fl1454",19,2.44377815216633,"Haspel-ok",1.34667507153626
"fl1455",11,2.03236680059865,"Haspel-ok",0.831400596664058
"fl1456",2,3.08839075642212,"Haspel-ok",0.603201874619321
"fl1457",14,2.40252266579584,"Haspel-ok",1.25445608506107
"fl1458",5,2.95311268943448,"Haspel-ok",1.45095463705136
"fl1459",12,2.00717760802345,"Haspel-ok",0.826540922204655
"fl146",23,2.09584927021659,"Haspel-ok",1.02432008415733
"fl1460",5,2.75370224160188,"Haspel-ok",1.25283174526394
"fl1461",6,1.87842363715319,"Haspel-ok",0.473209157974388
"fl1462",11,2.274731219911,"Haspel-ok",1.07365577786234
"fl1463",2,2.29852586372302,"Haspel-ok",0.000966469552713626
"fl1464",10,2.09589465280836,"Haspel-ok",0.870455465758554
"fl1465",8,2.34379956746294,"Haspel-ok",1.05072868374011
"fl1466",20,2.02863837812935,"Haspel-ok",0.942402164943187
"fl1467",11,2.42533082877718,"Haspel-ok",1.22420929243884
"fl1468",5,2.44073979011964,"Haspel-ok",0.941840728033332
"fl1469",15,2.09804993303577,"Haspel-ok",0.962444082563572
"fl147",16,1.62302029596198,"Haspel-ok",0.49833481452201
"fl1470",4,3.67597393331114,"Haspel-ok",2.01427689980344
"fl1471",1,5.17602283539486,"Haspel-ok",0.360387081168309
"fl1472",7,2.60626962417223,"Haspel-ok",1.26425420399888
"fl1473",2,3.64584109017798,"Haspel-ok",0.919802870782297
"fl1474",2,8.7527352297593,"Haspel-ok",1.65446536641007
"fl1475",15,2.44301866422948,"Haspel-ok",1.30739230726535
"fl1476",13,2.31988519710105,"Haspel-ok",1.15689725269971
"fl1477",5,1.96458759676128,"Haspel-ok",0.468566812708295
"fl1478",1,4.0268792520556,"Haspel-ok",0.121750369783826
"fl1479",18,2.24238766422061,"Haspel-ok",1.13847003832535
"fl148",17,2.32214646195537,"Haspel-ok",1.20753313869652
"fl1480",3,7.94630872483221,"Haspel-ok",2.61232355536268
"fl1481",24,2.47437889146931,"Haspel-ok",1.40695034873553
"fl1482",11,2.57509921769564,"Haspel-ok",1.37394186139151
"fl1483",11,2.40828958627884,"Haspel-ok",1.2071726888053
"fl1484",9,1.96446978011776,"Haspel-ok",0.709254480471164
"fl1485",3,7.72622751251183,"Haspel-ok",2.59929637713919
"fl1486",13,2.3252114040475,"Haspel-ok",1.16222300886508
"fl1487",12,2.02829607429491,"Haspel-ok",0.847652875869009
"fl1488",18,1.48438078668193,"Haspel-ok",0.383682939586933
"fl1489",4,3.35200493522517,"Haspel-ok",1.69681520385371
"fl149",8,2.91316920968652,"Haspel-ok",1.61955400000505
"fl1490",10,1.92854923935183,"Haspel-ok",0.70327031400046
"fl1491",8,3.28009968479701,"Haspel-ok",1.98611143362438
"fl1492",3,4.59165053912082,"Haspel-ok",2.19986098324335
"fl1493",20,2.06514637874819,"Haspel-ok",0.978701183059853
"fl1494",11,1.83581474477678,"Haspel-ok",0.634998353570906
"fl1495",10,2.17590845538259,"Haspel-ok",0.950412575454088
"fl1496",10,2.43373268576319,"Haspel-ok",1.20810519509322
"fl1497",14,2.09440115157456,"Haspel-ok",0.94676372382161
"fl1498",20,2.10701554971211,"Haspel-ok",1.02034904022175
"fl1499",13,2.07866671939111,"Haspel-ok",0.915704686842963
"fl15",3,3.05732484076433,"Haspel-ok",1.14119001943534
"fl150",15,1.76610580857318,"Haspel-ok",0.63054087350122
"fl1500",15,1.85037949883364,"Haspel-ok",0.714800577249622
"fl1501",16,2.38174156798888,"Haspel-ok",1.25703375981116
"fl1502",11,2.32106412563235,"Haspel-ok",1.11997318235802
"fl1503",10,2.41716806669089,"Haspel-ok",1.19154732007582
"fl1504",18,2.19914137792919,"Haspel-ok",1.09528783351728
"fl1505",9,2.60223234051436,"Haspel-ok",1.3465243950811
"fl1506",3,4.00423459665467,"Haspel-ok",1.95890132932511
"fl1507",12,2.14426371520143,"Haspel-ok",0.963589841190727
"fl1508",20,2.41136035534362,"Haspel-ok",1.32350490443168
"fl1509",12,2.81446770235005,"Haspel-ok",1.6337018494437
"fl151",17,2.22516921843936,"Haspel-ok",1.11060114423449
"fl1510",8,3.46535375026944,"Haspel-ok",2.17119474369295
"fl1511",4,3.61215042171349,"Haspel-ok",1.95177987670295
"fl1512",13,2.19274452520071,"Haspel-ok",1.02976872543696
"fl1513",5,3.08759149651525,"Haspel-ok",1.58454756056468
"fl1514",18,2.10277706418487,"Haspel-ok",0.999086249234141
"fl1515",5,2.75833508196915,"Haspel-ok",1.25743698888652
"fl1516",20,3.17453607941319,"Haspel-ok",2.08522312204689
"fl1517",11,2.5561691763865,"Haspel-ok",1.35501591044817
"fl1518",15,2.09865133134572,"Haspel-ok",0.963045432340605
"fl1519",6,2.16429048944734,"Haspel-ok",0.758235040265628
"fl152",13,2.09861775850213,"Haspel-ok",0.935653076004403
"fl1520",6,2.8668455095581,"Haspel-ok",1.45873548664411
"fl1521",18,1.86043084275264,"Haspel-ok",0.757332175628993
"fl1522",5,3.94660475914103,"Haspel-ok",2.43762562660785
"fl1523",11,1.80568007128972,"Haspel-ok",0.604895253256926
"fl1524",12,2.533563444959,"Haspel-ok",1.35282505035992
"fl1525",2,3.70665044227079,"Haspel-ok",0.947373097865475
"fl1526",19,2.94795950120278,"Haspel-ok",1.85042412202891
"fl1527",5,2.11513989866814,"Haspel-ok",0.618235649972605
"fl1528",11,2.21260852879447,"Haspel-ok",1.01155609863948
"fl1529",21,2.31278019781669,"Haspel-ok",1.22834070289435
"fl153",10,1.76086296285438,"Haspel-ok",0.535844993071668
"fl1530",4,2.77123773333595,"Haspel-ok",1.12652340089582
"fl1531",13,1.81715476544903,"Haspel-ok",0.654242410076544
"fl1532",1,4.0268792520556,"Haspel-ok",0.121750369783826
"fl1533",7,3.07079630023063,"Haspel-ok",1.72805508523327
"fl1534",7,3.30571256104923,"Haspel-ok",1.96261212224242
"fl1535",15,2.36170428715853,"Haspel-ok",1.22608172448957
"fl1536",11,2.49586526480956,"Haspel-ok",1.29472582655953
"fl1537",9,2.38649755323167,"Haspel-ok",1.1308940907164
"fl1538",7,1.47381872221378,"Haspel-ok",0.134064241176617
"fl1539",19,2.39321397997798,"Haspel-ok",1.29617280201671
"fl154",11,2.26578545447427,"Haspel-ok",1.06471316070058
"fl1540",3,2.69757955108953,"Haspel-ok",0.805088833815569
"fl1541",2,4.00225963168004,"Haspel-ok",1.06424204023406
"fl1542",15,1.52685109763033,"Haspel-ok",0.391358695002701
"fl1543",11,2.20909497709756,"Haspel-ok",1.00804393318441
"fl1544",4,3.81161892635834,"Haspel-ok",2.14702314563473
"fl1545",17,2.01402199505902,"Haspel-ok",0.899586178683328
"fl1546",16,2.04131126419282,"Haspel-ok",0.916608902294818
"fl1547",20,2.34840564125603,"Haspel-ok",1.26074913123959
"fl1548",2,3.70665044227079,"Haspel-ok",0.947373097865475
"fl1549",19,2.57726950720911,"Haspel-ok",1.48002331242313
"fl155",11,2.13361928649987,"Haspel-ok",0.932600542538859
"fl1550",13,2.33133373967948,"Haspel-ok",1.16834483141321
"fl1551",10,2.53466940703872,"Haspel-ok",1.30900450948291
"fl1552",6,3.52541516596981,"Haspel-ok",2.11530858982652
"fl1553",17,1.98299104678048,"Haspel-ok",0.868580085268387
"fl1554",9,1.68105815327487,"Haspel-ok",0.426182079317131
"fl1555",8,2.2491103202847,"Haspel-ok",0.956178767833271
"fl1556",15,2.11709128908585,"Haspel-ok",0.981483930842888
"fl1557",12,2.67114592572226,"Haspel-ok",1.49039278926812
"fl1558",2,5.49663928304705,"Haspel-ok",1.39661113246577
"fl1559",20,1.91857264295282,"Haspel-ok",0.833077020750384
"fl156",14,1.74175701148073,"Haspel-ok",0.595155927983524
"fl1560",8,1.84020752391133,"Haspel-ok",0.547513346914587
"fl1561",13,2.22947845400709,"Haspel-ok",1.06649884794048
"fl1562",6,2.17921570798903,"Haspel-ok",0.773116140085551
"fl1563",22,1.72914567323652,"Haspel-ok",0.657003528141832
"fl1564",18,1.91195545657913,"Haspel-ok",0.808701224981079
"fl1565",12,2.39503719199527,"Haspel-ok",1.21431701516363
"fl1566",7,2.17741472523984,"Haspel-ok",0.836062042037063
"fl1567",7,2.53077257406516,"Haspel-ok",1.188879655248
"fl1568",7,2.46321629223371,"Haspel-ok",1.12144696169765
"fl1569",2,7.94630872483221,"Haspel-ok",1.61393378473709
"fl157",2,4.55250905328505,"Haspel-ok",1.22379709192397
"fl1570",2,4.55250905328505,"Haspel-ok",1.22379709192397
"fl1571",9,3.67176476192136,"Haspel-ok",2.41543971815882
"fl1572",14,2.60816609221897,"Haspel-ok",1.45991381945057
"fl1573",9,1.8189493725758,"Haspel-ok",0.564002555210421
"fl1574",6,2.03253422767885,"Haspel-ok",0.626888158530408
"fl1575",18,1.79884998032863,"Haspel-ok",0.695967410754885
"fl1576",20,1.89421536805887,"Haspel-ok",0.808910780674322
"fl1577",11,2.90620956520844,"Haspel-ok",1.70499535024181
"fl1578",7,2.20193244101639,"Haspel-ok",0.860544954746316
"fl1579",16,1.83030810547223,"Haspel-ok",0.70561175731372
"fl158",13,2.78160573993799,"Haspel-ok",1.6185897363004
"fl1580",10,1.95128724006116,"Haspel-ok",0.725982203863245
"fl1581",7,1.92203509598398,"Haspel-ok",0.581188061367052
"fl1582",15,2.29780596362446,"Haspel-ok",1.16218675512107
"fl1583",17,1.94403688870938,"Haspel-ok",0.829659759204256
"fl1584",14,1.88136365859513,"Haspel-ok",0.734233445465585
"fl1585",10,3.18436505722284,"Haspel-ok",1.95855164858778
"fl1586",9,2.48901756464241,"Haspel-ok",1.23335989386716
"fl1587",8,1.81416871459775,"Haspel-ok",0.521502257088753
"fl1588",16,2.32890993347526,"Haspel-ok",1.20420276865013
"fl1589",4,2.72039700711514,"Haspel-ok",1.07653394287545
"fl159",10,1.49186705896327,"Haspel-ok",0.267651418626981
"fl1590",8,2.21728265487931,"Haspel-ok",0.924362044045537
"fl1591",6,2.20054109008144,"Haspel-ok",0.794381357060398
"fl1592",11,2.34527159014664,"Haspel-ok",1.144173047205
"fl1593",4,4.0735256942689,"Haspel-ok",2.4029928646207
"fl1594",21,2.06523538555611,"Haspel-ok",0.980934444920981
"fl1595",2,3.70665044227079,"Haspel-ok",0.947373097865475
"fl1596",20,1.97533219666794,"Haspel-ok",0.889431848874651
"fl1597",10,1.85515846270843,"Haspel-ok",0.629976667261519
"fl1598",17,2.41741802748071,"Haspel-ok",1.30276680945517
"fl1599",4,7.12758770030316,"Haspel-ok",3.55591545615041
"fl16",11,2.62996196357587,"Haspel-ok",1.42879336482772
"fl160",7,2.42644883285913,"Haspel-ok",1.08475322811561
"fl1600",13,1.83933077567351,"Haspel-ok",0.676412717313964
"fl1601",9,1.74029401661923,"Haspel-ok",0.48541679379153
"fl1602",11,1.69122621068789,"Haspel-ok",0.490596634836306
"fl1603",17,2.43877529552969,"Haspel-ok",1.32411633063064
"fl1604",4,3.35200493522517,"Haspel-ok",1.69681520385371
"fl1605",14,2.14035279707904,"Haspel-ok",0.992634475780523
"fl1606",7,1.99560612526859,"Haspel-ok",0.654592813780782
"fl1607",7,2.12096824861048,"Haspel-ok",0.779704005984084
"fl1608",10,1.85729648583669,"Haspel-ok",0.632111542051788
"fl1609",9,2.89346832099413,"Haspel-ok",1.63766298103071
"fl161",10,2.16741809162133,"Haspel-ok",0.941927770812084
"fl1610",4,3.59495605655331,"Haspel-ok",1.93493930103817
"fl1611",12,2.5447463709149,"Haspel-ok",1.36400666704153
"fl1612",17,2.43838842484769,"Haspel-ok",1.32372959805469
"fl1613",4,4.0735256942689,"Haspel-ok",2.4029928646207
"fl1614",2,3.64584109017798,"Haspel-ok",0.919802870782297
"fl1615",8,2.17226737127843,"Haspel-ok",0.879363587727663
"fl1616",5,3.55835007280086,"Haspel-ok",2.05211982821761
"fl1617",13,1.85173556292889,"Haspel-ok",0.68881447457461
"fl1618",10,2.0282216926168,"Haspel-ok",0.802839271874583
"fl1619",4,2.75541851818264,"Haspel-ok",1.11096724203447
"fl162",2,3.70665044227079,"Haspel-ok",0.947373097865475
"fl1620",21,2.69385024525163,"Haspel-ok",1.60928075405445
"fl1621",4,3.68451044145745,"Haspel-ok",2.02263365087338
"fl1622",4,2.57376983684739,"Haspel-ok",0.932325571607975
"fl1623",9,1.59424571771016,"Haspel-ok",0.339372052042909
"fl1624",2,3.64584109017798,"Haspel-ok",0.919802870782297
"fl1625",10,3.2266905280393,"Haspel-ok",2.00087079022394
"fl1626",8,2.10179090641718,"Haspel-ok",0.808917228527863
"fl1627",10,1.98111557848325,"Haspel-ok",0.755778670369229
"fl1628",18,2.03890165219944,"Haspel-ok",0.935337166909446
"fl1629",12,1.88467070701844,"Haspel-ok",0.704079505874186
"fl163",12,2.72047672772978,"Haspel-ok",1.53971894714596
"fl1630",8,2.12164681553774,"Haspel-ok",0.828764137774138
"fl1631",6,2.91009660920629,"Haspel-ok",1.5018615715615
"fl1632",4,2.69656278719601,"Haspel-ok",1.0531015869753
"fl1633",16,1.67728360358648,"Haspel-ok",0.552594489759663
"fl1634",6,1.88217881651001,"Haspel-ok",0.476950510283256
"fl1635",20,2.39422689552082,"Haspel-ok",1.30642369143717
"fl1636",20,1.7763315076446,"Haspel-ok",0.692140774304917
"fl1637",7,2.26297162189716,"Haspel-ok",0.921505528991039
"fl1638",12,2.61576925579705,"Haspel-ok",1.43502171302115
"fl1639",13,1.74970160223212,"Haspel-ok",0.586809242961591
"fl164",9,2.25400495210478,"Haspel-ok",0.998488030960582
"fl1640",16,2.6891116731194,"Haspel-ok",1.56440098377983
"fl1641",8,1.5797876445858,"Haspel-ok",0.287596596379687
"fl1642",14,2.6090151911027,"Haspel-ok",1.4607622599486
"fl1643",2,5.49663928304705,"Haspel-ok",1.39661113246577
"fl1644",7,1.95062923984914,"Haspel-ok",0.609731082597108
"fl1645",7,2.55386290082288,"Haspel-ok",1.21193089687409
"fl1646",11,2.97747858879921,"Haspel-ok",1.77625490759028
"fl1647",3,5.03786369071343,"Haspel-ok",2.30592828525159
"fl1648",10,2.21539470740097,"Haspel-ok",0.989874226259938
"fl1649",5,2.26334384010966,"Haspel-ok",0.765533344035402
"fl165",13,2.54322320784098,"Haspel-ok",1.38021934687918
"fl1650",4,2.72903984519489,"Haspel-ok",1.08503378479715
"fl1651",13,2.71570856370795,"Haspel-ok",1.55269554385234
"fl1652",8,2.39544267442883,"Haspel-ok",1.10229924165931
"fl1653",6,2.25340964743479,"Haspel-ok",0.847113802355318
"fl1654",6,2.78280721929724,"Haspel-ok",1.37496255931877
"fl1655",5,2.1924729577534,"Haspel-ok",0.695085741148529
"fl1656",11,1.69342460808441,"Haspel-ok",0.492791371595658
"fl1657",8,3.21369371981649,"Haspel-ok",1.91977469751096
"fl1658",7,3.11039303667182,"Haspel-ok",1.76759417650151
"fl1659",1,5.17602283539486,"Haspel-ok",0.360387081168309
"fl166",6,3.32981137304488,"Haspel-ok",1.92030659211997
"fl1660",8,3.36770769621946,"Haspel-ok",2.07363489278265
"fl1661",19,2.06048545020235,"Haspel-ok",0.964013484758471
"fl1662",6,2.62070433021015,"Haspel-ok",1.21332358373757
"fl1663",19,2.26313829348,"Haspel-ok",1.1662810090433
"fl1664",20,1.67494673204125,"Haspel-ok",0.592067160796102
"fl1665",3,3.05732484076433,"Haspel-ok",1.14119001943534
"fl1666",10,1.96892623051534,"Haspel-ok",0.743602038069028
"fl1667",8,2.29780799881988,"Haspel-ok",1.00480799834439
"fl1668",14,1.94243456601561,"Haspel-ok",0.795131195131696
"fl1669",15,2.02973268908754,"Haspel-ok",0.894132776759488
"fl167",8,2.2491103202847,"Haspel-ok",0.956178767833271
"fl1670",1,5.17602283539486,"Haspel-ok",0.360387081168309
"fl1671",8,3.67597393331114,"Haspel-ok",2.38165304480108
"fl1672",4,3.67597393331114,"Haspel-ok",2.01427689980344
"fl1673",6,2.75743451357297,"Haspel-ok",1.34967645603819
"fl1674",13,2.28353320164311,"Haspel-ok",1.12054844830514
"fl1675",15,1.98757119869011,"Haspel-ok",0.851975426236654
"fl1676",7,2.46238497583713,"Haspel-ok",1.12061725884716
"fl1677",16,1.52804466140326,"Haspel-ok",0.403367889787278
"fl1678",2,8.7527352297593,"Haspel-ok",1.65446536641007
"fl1679",15,2.76031670662149,"Haspel-ok",1.6246791763742
"fl168",11,1.82597094027721,"Haspel-ok",0.625164528201793
"fl1680",5,2.02235611939163,"Haspel-ok",0.526022928669355
"fl1681",16,1.80726730251965,"Haspel-ok",0.682571836202929
"fl1682",12,1.64702049439621,"Haspel-ok",0.466585629779108
"fl1683",15,1.45433022146585,"Haspel-ok",0.318881297246896
"fl1684",17,2.19991350723361,"Haspel-ok",1.08535854403002
"fl1685",4,3.35200493522517,"Haspel-ok",1.69681520385371
"fl1686",22,2.5280449705333,"Haspel-ok",1.45185535199757
"fl1687",11,2.25824388070482,"Haspel-ok",1.05717428241539
"fl1688",10,2.37966001548923,"Haspel-ok",1.15405525512094
"fl1689",15,2.35169800062037,"Haspel-ok",1.21607593992706
"fl169",8,2.59080231769066,"Haspel-ok",1.29743665300005
"fl1690",6,2.96509681816519,"Haspel-ok",1.55671282485253
"fl1691",21,1.9944771823481,"Haspel-ok",0.91022969175176
"fl1692",5,1.68562950149864,"Haspel-ok",0.191309228630519
"fl1693",14,2.17976517296585,"Haspel-ok",1.03198320400563
"fl1694",19,2.15929272437931,"Haspel-ok",1.06261454705699
"fl1695",13,2.68848505043847,"Haspel-ok",1.52547333849088
"fl1696",10,2.10276884203694,"Haspel-ok",0.877324378453559
"fl1697",14,2.11140270104869,"Haspel-ok",0.963734445389485
"fl1698",1,4.13457337244867,"Haspel-ok",0.150926119531139
"fl1699",15,2.51999724542858,"Haspel-ok",1.38436770719494
"fl17",15,2.3904632881863,"Haspel-ok",1.25483932736092
